date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST
1990-03-05,42.40625,42.484375,42.125,42.15625
1990-03-06,42.1875,42.34375,42.109375,42.3125
1990-03-07,42.390625,42.4375,42.3125,42.34375
1990-03-08,42.390625,42.421875,42.296875,42.390625
1990-03-09,42.4375,42.484375,42.0625,42.15625
1990-03-12,42.140625,42.234375,42.109375,42.21875
1990-03-13,42.171875,42.21875,41.890625,41.953125
1990-03-14,41.984375,42.21875,41.921875,42.203125
1990-03-15,42.203125,42.203125,42.078125,42.15625
1990-03-16,42.15625,42.421875,42.109375,42.390625
1990-03-19,42.390625,42.390625,42.234375,42.375
1990-03-20,42.171875,42.53125,42.15625,42.53125
1990-03-21,42.484375,42.5625,42.40625,42.484375
1990-03-22,42.390625,42.71875,42.390625,42.515625
1990-03-23,42.5625,42.703125,42.453125,42.5625
1990-03-26,42.703125,42.75,42.59375,42.625
1990-03-27,42.578125,42.671875,42.53125,42.5625
1990-03-28,42.515625,42.6875,42.46875,42.625
1990-03-29,42.515625,42.640625,42.34375,42.359375
1990-03-30,42.390625,42.390625,42.140625,42.171875
1990-04-02,42.234375,42.3125,42.171875,42.203125
1990-04-03,42.265625,42.359375,42.1875,42.265625
1990-04-04,42.28125,42.6875,42.25,42.546875
1990-04-05,42.421875,42.5625,42.375,42.515625
1990-04-06,42.46875,42.703125,42.390625,42.515625
1990-04-09,42.4375,42.453125,42.34375,42.390625
1990-04-10,42.296875,42.515625,42.28125,42.375
1990-04-11,42.296875,42.46875,42.25,42.296875
1990-04-12,42.328125,42.40625,42.21875,42.25
1990-04-16,42.34375,42.34375,42.109375,42.15625
1990-04-17,42.109375,42.296875,41.796875,41.921875
1990-04-18,41.953125,42.03125,41.609375,41.65625
1990-04-19,41.578125,41.703125,41.546875,41.640625
1990-04-20,41.703125,41.734375,41.390625,41.4375
1990-04-23,41.390625,41.46875,41.328125,41.359375
1990-04-24,41.390625,41.46875,41.25,41.3125
1990-04-25,41.296875,41.4375,41.265625,41.3125
1990-04-26,41.328125,41.359375,41.0625,41.15625
1990-04-27,41.140625,41.34375,41.078125,41.171875
1990-04-30,41.15625,41.234375,41.140625,41.203125
1990-05-01,41.296875,41.40625,41.0625,41.140625
1990-05-02,41.109375,41.15625,41.015625,41.109375
1990-05-03,41.203125,41.28125,41.171875,41.203125
1990-05-04,41.15625,41.84375,41.15625,41.796875
1990-05-07,41.703125,41.8125,41.65625,41.6875
1990-05-08,41.765625,41.8125,41.6875,41.796875
1990-05-09,41.640625,41.765625,41.515625,41.546875
1990-05-10,41.625,41.796875,41.609375,41.796875
1990-05-11,41.71875,42.28125,41.71875,42.265625
1990-05-14,42.15625,42.390625,42.15625,42.359375
