,"Fast LS(5,21)","Medium-Fast LS(10,63)","Medium LS(20,126)","Slow LS(20,252)"
1967-03-17,0.44601530667246,0.9866006408403735,0.9781014942717916,0.8946030306211301
1967-03-20,0.4486328887126917,0.9925549207616103,0.9852884708781225,0.9023183243647663
1967-03-21,0.4436942059317208,0.9840913593017939,0.976812410222292,0.8913036430154114
1967-03-22,0.4431463472795623,0.984247791470861,0.9780179816032651,0.89244138895043
1967-03-23,0.4455756030285428,0.9888118312945184,0.9823970290907204,0.8971304444814493
1967-03-24,0.44585648728504146,0.9894295802002571,0.9830751870382617,0.8979887526952844
1967-03-27,0.4444984037721013,0.9867626618293095,0.9798251132262106,0.8933366280102212
1967-03-28,0.44533763726410225,0.9878766260323417,0.9805766430770517,0.8932162863349908
1967-03-29,0.4450713410934537,0.9880369899459069,0.9813131344544742,0.894762732156624
1967-03-30,0.4475648422468566,0.9926929675805461,0.9857808446906848,0.8996689441377255
1967-03-31,0.4478799931689622,0.9938191871511284,0.9870438609399248,0.9011379206348257
1967-04-03,0.4473462165666429,0.992207438338504,0.9852517384455495,0.8991680377143181
1967-04-04,0.4471147372755784,0.9918160253365759,0.9847056680869674,0.8982601098488006
1967-04-05,0.44626051991329596,0.9911929397738437,0.9841295591766144,0.8979964138952612
1967-04-06,0.44731978976893877,0.9933163689213605,0.98622394952931,0.8999693730094676
1967-04-07,0.4492918122174284,0.9962953008182422,0.9892758756186071,0.9029405612779532
1967-04-10,0.4485667312428439,0.994295214612725,0.9876482921254565,0.9023934158423056
1967-04-11,0.44713895319586494,0.992973370197129,0.986513198196861,0.9013715247507506
1967-04-12,0.4461320417210324,0.9918517778190381,0.9859195450307653,0.9005607020962539
1967-04-13,0.44244682510697697,0.9867823738469101,0.9810022895934261,0.8956097231888639
1967-04-14,0.43906413248250115,0.9839204044112928,0.9786753875362999,0.8928343654540388
1967-04-17,0.4355644286665158,0.9783060320650534,0.9733390169406936,0.8871526576596063
1967-04-18,0.4315370387324681,0.9757674991560173,0.9718238865134998,0.8865000990059259
1967-04-19,0.4313878356738572,0.9783131291192191,0.9747682325492233,0.8904619724758711
1967-04-20,0.4316483695343265,0.9790186369576326,0.9757006495379157,0.8919765689386054
1967-04-21,0.4353997132444531,0.9790766323997039,0.9747687431982169,0.8913759172434236
1967-04-24,0.43836617571705433,0.9776496340932607,0.9726958083585986,0.8895627233136141
1967-04-25,0.44225326017955185,0.9769052941086723,0.9704622843499181,0.8863418227935355
1967-04-26,0.445006911296155,0.9768752705901057,0.9688553664265556,0.8832308648958376
1967-04-27,0.4467937006078906,0.9796287969084233,0.9699842684940871,0.88304745354971
1967-04-28,0.44792992768077683,0.9709269028567701,0.9615870375234902,0.8746803317822979
1967-05-01,0.44506425272448324,0.9645658716566048,0.9590095444493387,0.8711139701282826
1967-05-02,0.44386014488442604,0.9692661918385265,0.9647832933930218,0.8777441645948196
1967-05-03,0.443547380021511,0.971378786983703,0.9671995231296722,0.8807439440670203
1967-05-04,0.4437652857306224,0.975182951265051,0.9708159049841019,0.8856138079646555
1967-05-05,0.4436738209750216,0.9735057726440559,0.9687436906741781,0.885342190869213
1967-05-08,0.44755832215115837,0.9811142858781465,0.9696489102181556,0.8873782266397329
1967-05-09,0.4473458466114895,0.979345864524059,0.9657253195132232,0.8831639508072595
1967-05-10,0.4466880549563391,0.9788794052921423,0.9663342902339574,0.8844922810955159
1967-05-11,0.4442534770476364,0.9776958192561948,0.970745241071577,0.8901618212677488
1967-05-12,0.4416087534273047,0.9744766806080717,0.9716215159514829,0.8915150217424459
1967-05-15,0.4436600036085354,0.9777265676127063,0.9717977017086291,0.8926376980290611
1967-05-16,0.4449415825799058,0.9807971125945794,0.9731547629823764,0.8930250925869745
1967-05-17,0.44522130513729896,0.9807568557337576,0.97359505195931,0.8939505631215201
1967-05-18,0.44577664037125303,0.9826082396545236,0.9772942459885472,0.8979111963146592
1967-05-19,0.44451844979578437,0.9759040761989827,0.9697503561834957,0.8939033685312722
1967-05-22,0.44757853763781524,0.9808361512808933,0.9704756499317947,0.8953324462068395
1967-05-23,0.44647494429750806,0.9700932782224652,0.9587093442264678,0.8871089959292444
1967-05-24,0.44618559287412135,0.9696822426499204,0.9598197975429638,0.8887801745024135
1967-05-25,0.4439120024036296,0.9745597213229066,0.9686733103370397,0.8967857784246497
1967-05-26,0.44181310171939353,0.9689451899641675,0.9700530622300977,0.8989206231328197
1967-05-29,0.4426732790897547,0.9705150449578176,0.9743153160805608,0.903791921322289
1967-05-30,0.443881141061488,0.9729052229898876,0.9768222032300509,0.906234341475754
1967-05-31,0.44994257365784185,0.9692916041822198,0.9713616158631821,0.9031320870327295
1967-06-01,0.44802551380136996,0.9737110711942535,0.9800087491747504,0.9110722127745461
1967-06-02,0.4470416911432161,0.9728666665007716,0.9785045801432651,0.9100930295504187
1967-06-05,0.4473422950231716,0.9672524567816517,0.9658035941608709,0.9014153942686666
1967-06-06,0.44296926053974056,0.9637811300969807,0.9687390932990494,0.9030553270987827
1967-06-07,0.4396623852615203,0.9607147542043024,0.9699112700610318,0.9030706900931801
1967-06-08,0.4380584835442142,0.9581972436864381,0.9660547130855438,0.8997864982514784
1967-06-09,0.433801000017411,0.9556830252436285,0.9656168998447872,0.8994631688074817
1967-06-12,0.42678004636795835,0.9474952911198945,0.9601242880520867,0.8942028452909186
1967-06-13,0.4231344672601696,0.9389341489084075,0.9542987867851395,0.8880129019171964
1967-06-14,0.43001631817747105,0.9426369140906727,0.9476781953634552,0.8808167440497693
1967-06-15,0.43042482712519525,0.9436897892239421,0.947939911377095,0.8823915164744124
1967-06-16,0.4345607698436255,0.9481732470144639,0.9428553808465281,0.8761766823091521
1967-06-19,0.43360135989499404,0.9488694594018793,0.9489496113515324,0.8834133871073497
1967-06-20,0.4390290048208906,0.9613144573654515,0.9512069142186578,0.8864719801920465
1967-06-21,0.43863022965182236,0.962169449075878,0.9532445720167979,0.890381014375178
1967-06-22,0.4370687173604726,0.9617399198634025,0.9571269621385462,0.8948893547155353
1967-06-23,0.4376785150799743,0.9637820985739167,0.9573887740868103,0.8943149463343404
1967-06-26,0.44142828817956936,0.9696057609336098,0.9571939090709619,0.8915939593743657
1967-06-27,0.4492770106054,0.9808415921734367,0.9569750063405573,0.8844408765818257
1967-06-28,0.4490780186572897,0.979686970511628,0.9549929354662683,0.8808532232205457
1967-06-29,0.4537679580397767,0.9876936815390025,0.9613621731410151,0.8862599831659247
1967-06-30,0.45719214051301216,0.9938080885530132,0.9654902073673907,0.8901598924387792
1967-07-03,0.45882076656316767,0.996975419053887,0.9683988698565699,0.8924526097561792
1967-07-04,0.45809211904967667,0.9960547927155943,0.9678143674879713,0.8919632184327284
1967-07-05,0.455254679284097,0.9904947048790639,0.9623148922138374,0.8864711081537419
1967-07-06,0.4494808344356056,0.981411486062118,0.9552481218611321,0.8796930135572019
1967-07-07,0.4517229373443658,0.986030493332733,0.9603144484592187,0.8846596801571555
1967-07-10,0.45231965289384785,0.987846671256092,0.9648124160415975,0.8904153266407894
1967-07-11,0.4475790192410174,0.979710000248038,0.9581651560349062,0.8837726528667408
1967-07-12,0.4447543983065607,0.9765467114934628,0.957301950595426,0.8843750546089281
1967-07-13,0.4437485847944403,0.9771742320847719,0.9587981793001116,0.8875852018777637
1967-07-14,0.44261783431764634,0.9764516990997888,0.9584430261123064,0.8874684973541809
1967-07-17,0.43961412225936314,0.9741093358954132,0.9564842035902271,0.8854873139983231
1967-07-18,0.43985645266776513,0.9784316994845553,0.9619693220297597,0.8910870671029401
1967-07-19,0.44164224378327754,0.982000170924092,0.9663486289327133,0.895442169063757
1967-07-20,0.4445978886181828,0.987232341252217,0.9717810886974274,0.9003279037734632
1967-07-21,0.44647939602319614,0.9896099267479102,0.9736111859711856,0.9015045765236445
1967-07-24,0.45076203542203386,0.9996121331843562,0.982734311746655,0.9081118422310047
1967-07-25,0.4460323887547515,0.992617226457912,0.9774689210940866,0.9046407692240857
1967-07-26,0.4435908667509506,0.9875221387266186,0.9727948152883332,0.9008144166047661
1967-07-27,0.4424622271998273,0.9829831056840074,0.9695087169738335,0.8987583625860199
1967-07-28,0.4414752155292581,0.9807636557490288,0.9679068992206147,0.8975425565512891
1967-07-31,0.4414833901165975,0.9800186588373977,0.9676610423789569,0.89747859500059
1967-08-01,0.4448598425348067,0.9855485157706189,0.9719364913097995,0.9002892009337337
1967-08-02,0.4473431527034996,0.9909101267825593,0.9759787076449371,0.9030831933377118
1967-08-03,0.44651628991548936,0.9858295360788293,0.9703406298546087,0.8971923660525265
1967-08-04,0.4479655422796771,0.9923882539711056,0.9761650312501539,0.901925558291861
1967-08-07,0.45303841630514985,0.998331197794379,0.9798559947044893,0.9037842998679206
1967-08-08,0.45285451753012707,0.9968822949116171,0.9783012904434947,0.9022063477622448
1967-08-09,0.4525493597863147,0.9983773603603716,0.9812864616375945,0.9057952862312983
1967-08-10,0.45196691278034945,0.9993860253860185,0.9832187236899375,0.9078846907182583
1967-08-11,0.45264880704800514,1.0002066537925232,0.9826766523867645,0.906672070471413
1967-08-14,0.45681127715873227,1.0032145569070718,0.9838388126816469,0.9072817452121567
1967-08-15,0.4546882548040643,1.000153809905711,0.9812700329492361,0.9056828428020884
1967-08-16,0.45393313489711984,0.9972081363844294,0.9767037646586091,0.9007725647005457
1967-08-17,0.4535679697942957,0.9967945983061939,0.9761689488428127,0.9003026643856714
1967-08-18,0.45387823639286135,0.9971304263639422,0.9756754577749077,0.8994135379790521
1967-08-21,0.4589578117694994,1.0038897533043787,0.980927292659756,0.903929150434675
1967-08-22,0.4584907674533228,1.002086181003843,0.9793758487238933,0.9028646264739965
1967-08-23,0.45842568608836776,1.0038749589757272,0.981946138413002,0.9057003574958667
1967-08-24,0.4565835076581871,0.9987851297667916,0.9773461273167523,0.9022075142038479
1967-08-25,0.4570664695955003,1.0004403367509056,0.9781485253458778,0.9021741602635274
1967-08-28,0.45352180042437984,0.9977208281517422,0.9768209550856232,0.9009050848822534
1967-08-29,0.455402670852087,0.9983973417713118,0.9762171739033813,0.9002576966799466
1967-08-30,0.45802835961432414,1.0014299176613795,0.9774951478938717,0.9010239083034425
1967-08-31,0.45342948769381475,0.997893990716918,0.9765674371299263,0.9009904693669828
1967-09-01,0.45033663217607883,0.9944865286483444,0.9752198280441765,0.9005047375197421
1967-09-04,0.44799968230909454,0.9920204639732462,0.9739712400840586,0.899909678221866
1967-09-05,0.447237066022236,0.9882009832951214,0.9709457006306548,0.8970627343284302
1967-09-06,0.4485067570445129,0.9885887684764622,0.9702829027190202,0.8957782250891787
1967-09-07,0.44772254660149613,0.9915574410557255,0.9745493940913766,0.8998758733140563
1967-09-08,0.4445927953459557,0.9994474485159165,0.9828744582920783,0.9074668359898814
1967-09-11,0.44311137171772275,1.003208364774853,0.9866996860694488,0.910650561741623
1967-09-12,0.44247102186140225,1.0053268140896239,0.9894851896007657,0.9134626499481405
1967-09-13,0.44377339259733756,1.0036905020935465,0.9879215543362102,0.9125401996906285
1967-09-14,0.445637106586422,1.0081626150030187,0.9917301424322513,0.9156915399081519
1967-09-15,0.4459135727190408,1.0101294181767966,0.9942743033286351,0.9181874666024785
1967-09-18,0.4452788037025827,1.0097945289907828,0.9951996303470945,0.9190093650135105
1967-09-19,0.4417986852712462,1.009768339233184,0.996738919792944,0.9210398525904901
1967-09-20,0.43894025465497494,1.0060505019637405,0.9941370560772871,0.9190457176722333
1967-09-21,0.44064163051183863,1.0098298082371748,0.9987652998464567,0.9240019219222501
1967-09-22,0.4409578510648532,1.0094574514688806,0.9993761544085729,0.9246332169009895
1967-09-25,0.44364457017577097,1.0134360212891946,1.0045165517972339,0.9300479045847287
1967-09-26,0.4387219151812048,1.0068790334226934,0.9993290434633154,0.9259202687116656
1967-09-27,0.43824321120236537,1.009563301026945,1.0026548369532255,0.9285196291647213
1967-09-28,0.4365023609522436,1.0074361593104624,1.0018388584060536,0.9283497136512265
1967-09-29,0.43224877480342216,1.0010287531289002,0.9965007447314276,0.9236720629533374
1967-10-02,0.4336407253579297,1.003581026312425,1.0008420762213066,0.9288251658706826
1967-10-03,0.4299169741686626,1.0015630150671426,0.9990466373497467,0.9267238333064609
1967-10-04,0.42637135956736555,1.0007283209726077,1.0000789178777323,0.9280865040695598
1967-10-05,0.42722150111073237,1.0048331657916465,1.0042534548618922,0.932053497880036
1967-10-06,0.423928261024489,1.0020127368738605,1.0018750424287322,0.9302961424299844
1967-10-09,0.4235720275071208,1.0039671572019393,1.0046730732079066,0.9333860689809149
1967-10-10,0.42144888778935513,1.0044656525108548,1.0071055385569851,0.9359955309704429
1967-10-11,0.41847562220020146,1.0031787005659698,1.0068266538279933,0.9354644667133145
1967-10-12,0.4168531805736131,1.0003036321945589,1.0046781185592728,0.9337641489973555
1967-10-13,0.41834167932264277,1.004242189474597,1.0086640139755831,0.9374829963755921
1967-10-16,0.4195211137971038,1.0031487948515039,1.0076881774557576,0.9368280542932921
1967-10-17,0.42103208933332525,1.0064869202809867,1.0116259677691,0.9406281450134492
1967-10-18,0.4220541681807562,1.0097514301286101,1.0157515313654144,0.9448896809263616
1967-10-19,0.4223873939430832,1.012068775616737,1.0193492957459522,0.9486229737446553
1967-10-20,0.42207303834063914,1.0113886239520473,1.0186670133248956,0.9479927326739623
1967-10-23,0.42540371016515593,1.0164599729181136,1.02264927695974,0.9518738655028544
1967-10-24,0.42616899203652125,1.016441501833738,1.0216713182330097,0.9510211626666866
1967-10-25,0.426744878855596,1.01774160112852,1.0228476313529435,0.9518141073314956
