,"Ultra-Slow LS(20,504)"
1974-10-17,1.8265286343887042
1974-10-18,1.8193249336166524
1974-10-21,1.8169933378806957
1974-10-22,1.8208675203678384
1974-10-23,1.8280524299319758
1974-10-24,1.8345690520076692
1974-10-25,1.834969074579041
1974-10-28,1.8429443228702251
1974-10-29,1.8372776332577438
1974-10-30,1.8305277524563661
1974-10-31,1.828035621006091
1974-11-01,1.8346017236050995
1974-11-04,1.8454683362367865
1974-11-05,1.8435596642193637
1974-11-06,1.8405786911602988
1974-11-07,1.8393639065884686
1974-11-08,1.8364413089459592
1974-11-11,1.8323651409016122
1974-11-12,1.8294530206554833
1974-11-13,1.8217863314049838
1974-11-14,1.8189626103514818
1974-11-15,1.802797676492524
1974-11-18,1.817390893532464
1974-11-19,1.8150536159923967
1974-11-20,1.8098184040887515
1974-11-21,1.7977007993101177
1974-11-22,1.7944296993989957
1974-11-25,1.7930349704457906
1974-11-26,1.799240820832065
1974-11-27,1.791920769539261
1974-11-28,1.7915870104958442
1974-11-29,1.7890085133762985
1974-12-02,1.7903636714499447
1974-12-03,1.806452288102071
1974-12-04,1.7901825411020151
1974-12-05,1.7906102382693772
1974-12-06,1.7842235809566178
1974-12-09,1.7463821006674494
1974-12-10,1.7475910339584908
1974-12-11,1.7392169058844318
1974-12-12,1.7498385602290842
1974-12-13,1.752942828323338
1974-12-16,1.74759912086935
1974-12-17,1.736331574836016
1974-12-18,1.7383205963889317
1974-12-19,1.7418897568088603
1974-12-20,1.75318375972151
1974-12-23,1.7703626507751824
1974-12-24,1.7696525956024245
1974-12-25,1.7678537498340303
1974-12-26,1.758715957338988
1974-12-27,1.764227809944131
1974-12-30,1.764156333247774
1974-12-31,1.761403721945635
1975-01-01,1.7616421313329504
1975-01-02,1.746599358764795
1975-01-03,1.7529568543444896
1975-01-06,1.7589630015880058
1975-01-07,1.7441226878572371
1975-01-08,1.7359092247095194
1975-01-09,1.7287227527073843
1975-01-10,1.7328561611212263
1975-01-13,1.7383411062463054
1975-01-14,1.7332408537562956
1975-01-15,1.7474386370531998
1975-01-16,1.7404490376096642
1975-01-17,1.7319903147606046
1975-01-20,1.7372671778475761
1975-01-21,1.7369305658965204
1975-01-22,1.7183945881769853
1975-01-23,1.7236837911295955
1975-01-24,1.7108458381478695
1975-01-27,1.7077179539016878
1975-01-28,1.6918582927076788
1975-01-29,1.6721813325666068
1975-01-30,1.6672633820771623
1975-01-31,1.658856393347044
1975-02-03,1.6432369512025808
1975-02-04,1.6261309774838508
1975-02-05,1.6026017762934357
1975-02-06,1.6216789411276642
1975-02-07,1.6197784508208612
1975-02-10,1.6230950800019817
1975-02-11,1.6157787433130828
1975-02-12,1.6117453890993376
1975-02-13,1.6097992079724637
1975-02-14,1.5980575018022927
1975-02-17,1.594680078302951
1975-02-18,1.5895337288321985
1975-02-19,1.583262378002695
1975-02-20,1.5841412739986733
1975-02-21,1.571583971889861
1975-02-24,1.5853199216620737
1975-02-25,1.5825072089860461
1975-02-26,1.5941224675129277
1975-02-27,1.5926452209651005
1975-02-28,1.5895440387575273
1975-03-03,1.5977584125132294
1975-03-04,1.5855567011868936
1975-03-05,1.5781153098064093
1975-03-06,1.57386910554173
1975-03-07,1.5573116793810333
1975-03-10,1.5466094496637877
1975-03-11,1.556444938958737
1975-03-12,1.5492221164082107
1975-03-13,1.5435615763101844
1975-03-14,1.544653461946593
1975-03-17,1.548073445282851
1975-03-18,1.5505106331306746
1975-03-19,1.555161988378102
1975-03-20,1.5566749496640628
1975-03-21,1.5403893976400242
1975-03-24,1.551043365652328
1975-03-25,1.544605997927199
1975-03-26,1.5354757642126995
1975-03-27,1.5299009084120414
1975-03-28,1.528042569226032
1975-03-31,1.519997083947528
1975-04-01,1.525716835430956
1975-04-02,1.5373045677365396
1975-04-03,1.5230900248170491
1975-04-04,1.5196123899581064
1975-04-07,1.5238709802163601
1975-04-08,1.5183945050709773
1975-04-09,1.5101949858229604
1975-04-10,1.5021355767394744
1975-04-11,1.5053717064166199
1975-04-14,1.488451849263233
1975-04-15,1.4946733687716294
1975-04-16,1.495754010988612
1975-04-17,1.495148104327663
1975-04-18,1.5001337792727807
1975-04-21,1.4969740033786985
1975-04-22,1.5019949966093753
1975-04-23,1.5039682805797496
1975-04-24,1.4950774810366694
1975-04-25,1.479747732540241
1975-04-28,1.480552507714803
1975-04-29,1.486113118243949
1975-04-30,1.48187265104129
1975-05-01,1.4832969402960103
1975-05-02,1.4593226069140879
1975-05-05,1.4674514243453067
1975-05-06,1.4692277317310032
1975-05-07,1.4701599885236343
1975-05-08,1.4848556507057062
1975-05-09,1.4806003268066474
1975-05-12,1.475881288069396
1975-05-13,1.4866438237558315
1975-05-14,1.479167516766987
1975-05-15,1.4672807491163036
1975-05-16,1.4658419967892118
1975-05-19,1.4586206448043728
1975-05-20,1.457014637137174
1975-05-21,1.4545937170843581
1975-05-22,1.4635845853910945
1975-05-23,1.4600210465259449
1975-05-26,1.4565806755288473
1975-05-27,1.4585297808885767
1975-05-28,1.4609743066347078
1975-05-29,1.4671394993035682
1975-05-30,1.4524313480886115
1975-06-02,1.458099093697207
1975-06-03,1.4636151231043295
1975-06-04,1.4592729844484185
1975-06-05,1.4557131800120084
1975-06-06,1.4518054658955082
1975-06-09,1.4344908948744965
1975-06-10,1.438658029392115
1975-06-11,1.439031793139618
1975-06-12,1.4459853180418503
1975-06-13,1.4413948917732806
1975-06-16,1.4381525861052422
1975-06-17,1.4276680499978895
1975-06-18,1.424083549186747
1975-06-19,1.4244121946005976
1975-06-20,1.4208339004638757
1975-06-23,1.4197986082455982
1975-06-24,1.4164177170411671
1975-06-25,1.4275166415854457
1975-06-26,1.4277496057650334
1975-06-27,1.4274768918067215
1975-06-30,1.4267423340039371
1975-07-01,1.4180105178608673
1975-07-02,1.401904436598391
1975-07-03,1.39230191827725
1975-07-04,1.3915280906123006
1975-07-07,1.3826675643052238
1975-07-08,1.3648961758995404
1975-07-09,1.3693387345458294
1975-07-10,1.3489906981156101
1975-07-11,1.3368942307750162
1975-07-14,1.3306399709912564
1975-07-15,1.326115084249889
1975-07-16,1.3125160197119663
1975-07-17,1.301468781715391
1975-07-18,1.3015119482290327
1975-07-21,1.2909835643353023
1975-07-22,1.2853612057612127
1975-07-23,1.2706006272617498
1975-07-24,1.2690927523358317
1975-07-25,1.2728554086969095
1975-07-28,1.2602009011065152
1975-07-29,1.2583778149455582
1975-07-30,1.261457528300161
1975-07-31,1.2681698278481315
1975-08-01,1.2755565836501492
1975-08-04,1.2904462644672143
1975-08-05,1.2952254572098663
1975-08-06,1.2985301217296374
1975-08-07,1.3135228509106538
1975-08-08,1.304445164245217
1975-08-11,1.3016298310076009
1975-08-12,1.308750255627529
1975-08-13,1.3074562252840125
1975-08-14,1.316305640825446
1975-08-15,1.3190073571723269
1975-08-18,1.3141398848951529
1975-08-19,1.304930719121558
1975-08-20,1.3012038347248982
1975-08-21,1.3073002722064928
1975-08-22,1.3026481204055633
1975-08-25,1.3007990312112494
1975-08-26,1.2941755577573537
1975-08-27,1.2888307513970296
1975-08-28,1.2751978345842871
1975-08-29,1.2678672786612342
1975-09-01,1.2666485386784054
1975-09-02,1.266113975873283
1975-09-03,1.2701893711357426
1975-09-04,1.272191903899991
1975-09-05,1.282767505526145
1975-09-08,1.2748786287422424
1975-09-09,1.2800428865521405
1975-09-10,1.2903564619930505
1975-09-11,1.3014152148494937
1975-09-12,1.3033095697548105
1975-09-15,1.3070166917465702
1975-09-16,1.3112191920304475
1975-09-17,1.3064100695925134
1975-09-18,1.3061862712416794
1975-09-19,1.2972628807354825
1975-09-22,1.3007443055852368
1975-09-23,1.3041976047568555
1975-09-24,1.299502041854799
1975-09-25,1.3099774265169928
1975-09-26,1.3195231647255063
1975-09-29,1.3316299617807938
1975-09-30,1.3272185706505406
1975-10-01,1.3279037213316467
1975-10-02,1.3190658158226978
1975-10-03,1.297171601484359
1975-10-06,1.2839259772091396
1975-10-07,1.2859523606127183
1975-10-08,1.2804214095522795
1975-10-09,1.2700453903598172
1975-10-10,1.2547343503628539
1975-10-13,1.251702762310645
1975-10-14,1.2554532257913416
1975-10-15,1.2530025656959225
1975-10-16,1.2449311926687006
1975-10-17,1.2406105856620802
1975-10-20,1.2343801605205702
1975-10-21,1.2298620925017911
1975-10-22,1.2223422175001406
1975-10-23,1.2195524759508307
1975-10-24,1.2178949347956103
1975-10-27,1.218999009907058
1975-10-28,1.2189679999041096
1975-10-29,1.2181415725188358
1975-10-30,1.2160034333119185
1975-10-31,1.2091195436952553
1975-11-03,1.2121779648207158
1975-11-04,1.2106012885556436
1975-11-05,1.2090539328555152
1975-11-06,1.2033106342479216
1975-11-07,1.1996042922085914
1975-11-10,1.1971167191629608
1975-11-11,1.2007971421612786
1975-11-12,1.1964321325073468
1975-11-13,1.2024747465852714
1975-11-14,1.2030223162213964
1975-11-17,1.2084495594796232
1975-11-18,1.2111787691027152
1975-11-19,1.2164514546780116
1975-11-20,1.2069845847305591
1975-11-21,1.2066663515501417
1975-11-24,1.1956393583578084
1975-11-25,1.2022792436892968
1975-11-26,1.2005338874440894
1975-11-27,1.1998902874462365
1975-11-28,1.2051491385845163
1975-12-01,1.2085062028292621
1975-12-02,1.2046218665771227
1975-12-03,1.2060198841046645
1975-12-04,1.2017284094489045
1975-12-05,1.2198415577249397
1975-12-08,1.2319328563802858
1975-12-09,1.2289128006863472
1975-12-10,1.229418256495673
1975-12-11,1.2270122925241647
1975-12-12,1.2301746521578905
1975-12-15,1.2279135243528518
1975-12-16,1.222144241887271
1975-12-17,1.2239135630304498
1975-12-18,1.2249108370715294
1975-12-19,1.2186371725498595
1975-12-22,1.2227012193314537
1975-12-23,1.2240164978555923
1975-12-24,1.2180423549235073
1975-12-25,1.2144656203972874
1975-12-26,1.211397843139809
1975-12-29,1.214534216690942
1975-12-30,1.2123080359121345
1975-12-31,1.2154411733367632
1976-01-01,1.2150783351276768
1976-01-02,1.2190981841854016
1976-01-05,1.206151057996426
1976-01-06,1.2057472387125976
1976-01-07,1.202550763723122
1976-01-08,1.206835827848901
1976-01-09,1.211481726106287
1976-01-12,1.1995576830246535
1976-01-13,1.2051847070653292
1976-01-14,1.2065943533481016
1976-01-15,1.2066341293037253
1976-01-16,1.1987983165078335
1976-01-19,1.1969546593360896
1976-01-20,1.2012786103132538
1976-01-21,1.2025366423608432
1976-01-22,1.2036949041318399
1976-01-23,1.207525779389967
1976-01-26,1.221478215749866
1976-01-27,1.2198637017291643
1976-01-28,1.2178289397658921
1976-01-29,1.2256384886721385
1976-01-30,1.2288298005717135
1976-02-02,1.2276058035507933
1976-02-03,1.219770508170839
1976-02-04,1.2171545417095957
1976-02-05,1.2140548627005159
1976-02-06,1.2067530986406934
1976-02-09,1.210104768714708
1976-02-10,1.2005343516737417
1976-02-11,1.2000052653237816
1976-02-12,1.1950869975742133
1976-02-13,1.1975162452437418
1976-02-16,1.200055744149189
1976-02-17,1.1966806717530614
1976-02-18,1.2047677712552503
1976-02-19,1.210297766724755
1976-02-20,1.2175250023556865
1976-02-23,1.2217651245937051
1976-02-24,1.2218186320185949
1976-02-25,1.2189354391472738
1976-02-26,1.2183024891818013
1976-02-27,1.2080614233334939
1976-03-01,1.1921389638228952
1976-03-02,1.2028041262196723
1976-03-03,1.206051896220976
1976-03-04,1.1968617790944323
1976-03-05,1.208533811682945
1976-03-08,1.2233192890214255
1976-03-09,1.225121187262586
1976-03-10,1.233483894982396
1976-03-11,1.237664190537845
1976-03-12,1.2392829935615273
1976-03-15,1.2347141151188281
1976-03-16,1.241219444700731
1976-03-17,1.250153162342951
1976-03-18,1.2503478964596788
1976-03-19,1.2529985761282347
1976-03-22,1.2628859419090144
1976-03-23,1.2661319837840301
1976-03-24,1.2760513874342898
1976-03-25,1.2789513596783233
1976-03-26,1.2859539104392206
1976-03-29,1.2923431313744111
1976-03-30,1.2877086915877376
1976-03-31,1.294675695721725
1976-04-01,1.296268298922527
1976-04-02,1.3020628496517441
1976-04-05,1.3154250695244758
1976-04-06,1.3178115746353933
1976-04-07,1.3132886706821527
1976-04-08,1.318374234003004
1976-04-09,1.3225822774925
1976-04-12,1.3193829934616126
1976-04-13,1.3236278563854411
1976-04-14,1.331055166935966
1976-04-15,1.332528410795214
1976-04-16,1.3333293829198662
1976-04-19,1.33454328272366
1976-04-20,1.3462522481994854
1976-04-21,1.3520716954177516
1976-04-22,1.3473488582162052
1976-04-23,1.3391365248562894
1976-04-26,1.3419114636391771
1976-04-27,1.3371866557116494
1976-04-28,1.333668167551
1976-04-29,1.3362118023168676
1976-04-30,1.323270139403105
1976-05-03,1.318962231009045
1976-05-04,1.327260776099489
1976-05-05,1.334116227155443
1976-05-06,1.3275699894979114
1976-05-07,1.3204680102080029
1976-05-10,1.313363202458474
1976-05-11,1.3082003498952819
1976-05-12,1.303074209701767
1976-05-13,1.3019421850459767
1976-05-14,1.2905208529677883
1976-05-17,1.2779744282320487
1976-05-18,1.2723100599971133
1976-05-19,1.283622876841107
1976-05-20,1.2914833451700292
1976-05-21,1.291352632435375
1976-05-24,1.2788458742455842
1976-05-25,1.292190701487881
1976-05-26,1.2904261185278576
1976-05-27,1.2830583867411602
1976-05-28,1.3025254271153341
1976-05-31,1.306434663713293
1976-06-01,1.3128209233101091
1976-06-02,1.3277987135932223
1976-06-03,1.3311992186676724
1976-06-04,1.3200414698344551
1976-06-07,1.3127743093433142
1976-06-08,1.311675922419576
1976-06-09,1.3273755989389548
1976-06-10,1.3396791101861105
1976-06-11,1.3565519750853603
1976-06-14,1.3641571656770057
1976-06-15,1.3628485936011396
1976-06-16,1.3718185043691928
1976-06-17,1.3693243035871703
1976-06-18,1.365211608921051
1976-06-21,1.3786519633567746
1976-06-22,1.3833004587773758
1976-06-23,1.3796737088067235
1976-06-24,1.386616688362849
1976-06-25,1.395513268805909
1976-06-28,1.3907009948586653
1976-06-29,1.3868778494112617
1976-06-30,1.396379114727735
1976-07-01,1.3942471096630515
1976-07-02,1.3990697468145938
1976-07-05,1.397780857503448
1976-07-06,1.4016820894377062
1976-07-07,1.3868646567848206
1976-07-08,1.3929080718607452
1976-07-09,1.4021603666650966
1976-07-12,1.3885968220736966
1976-07-13,1.3750711627332075
1976-07-14,1.3746905959941116
1976-07-15,1.370325264254686
1976-07-16,1.3495838168927454
1976-07-19,1.3348170815097273
1976-07-20,1.3348990470554936
1976-07-21,1.3318434293803965
1976-07-22,1.32204412820961
1976-07-23,1.3365614950670957
1976-07-26,1.3300415421123593
1976-07-27,1.3325230108246537
1976-07-28,1.3348128009396805
1976-07-29,1.3390782159711434
1976-07-30,1.3325877689108268
1976-08-02,1.324338082646015
1976-08-03,1.330979785833473
1976-08-04,1.3349400468127817
1976-08-05,1.3281830559032801
1976-08-06,1.3344587228908924
1976-08-09,1.3317550947663253
1976-08-10,1.3328873651550857
1976-08-11,1.337211854274556
1976-08-12,1.3436965882900171
1976-08-13,1.3584626625151364
1976-08-16,1.3673728428021696
1976-08-17,1.3714135873172497
1976-08-18,1.3774237784194174
1976-08-19,1.3775472998706833
1976-08-20,1.3645144606771284
1976-08-23,1.3815844209798855
1976-08-24,1.391210510939424
1976-08-25,1.3963720871251233
1976-08-26,1.400684309777253
1976-08-27,1.3996142404893273
1976-08-30,1.3996823868646697
1976-08-31,1.4082330522911126
1976-09-01,1.4276409959248486
1976-09-02,1.4207480239119243
1976-09-03,1.4260326751188919
1976-09-06,1.4259591666389064
1976-09-07,1.4326195268281443
1976-09-08,1.437589457769749
1976-09-09,1.4469330234765831
1976-09-10,1.4442115879477433
1976-09-13,1.451801262269029
1976-09-14,1.4497289888376408
1976-09-15,1.452146343449848
1976-09-16,1.4528085140129057
1976-09-17,1.4690713846038062
1976-09-20,1.466863704260896
1976-09-21,1.4732444994255929
1976-09-22,1.4788588757930559
1976-09-23,1.477786689934113
1976-09-24,1.4791386393375006
1976-09-27,1.501114868997316
1976-09-28,1.515346278373339
1976-09-29,1.5199558108692872
1976-09-30,1.5410589769632284
1976-10-01,1.5482454896975175
1976-10-04,1.553879277664165
1976-10-05,1.548923777197113
1976-10-06,1.5514675824635178
1976-10-07,1.5600701743142686
1976-10-08,1.5727186062391463
1976-10-11,1.5662718878162019
1976-10-12,1.5600702897148675
1976-10-13,1.5714784599018257
1976-10-14,1.5649126092521888
1976-10-15,1.5609322050455625
1976-10-18,1.5646039291795755
1976-10-19,1.5630349267099914
1976-10-20,1.5660325093458989
1976-10-21,1.5599691349849838
1976-10-22,1.5491057989497927
1976-10-25,1.5507592603339158
1976-10-26,1.5587627963367174
1976-10-27,1.5791614538875236
1976-10-28,1.5895664302385721
1976-10-29,1.5876834180187454
1976-11-01,1.601312304254049
1976-11-02,1.6027556405342374
1976-11-03,1.5945287999883597
1976-11-04,1.5954016184514777
1976-11-05,1.5951947978082135
1976-11-08,1.5966959454606657
1976-11-09,1.5944441166819558
1976-11-10,1.5899379931820834
1976-11-11,1.5948111561007472
1976-11-12,1.605703254804676
1976-11-15,1.6065754836680748
1976-11-16,1.61196328494844
1976-11-17,1.615350116463215
1976-11-18,1.6175081524922887
1976-11-19,1.6325796569601234
1976-11-22,1.649958361867417
1976-11-23,1.6443090594648189
1976-11-24,1.6439333610201226
1976-11-25,1.654337227492741
1976-11-26,1.6642664013143103
1976-11-29,1.6660740396002418
1976-11-30,1.6587050394766396
1976-12-01,1.662608847639279
1976-12-02,1.6723035091541878
1976-12-03,1.679889303399607
1976-12-06,1.6850759074993922
1976-12-07,1.674743973188498
1976-12-08,1.6746502639107452
1976-12-09,1.6781274377794655
1976-12-10,1.6921367097478677
1976-12-13,1.679745685800283
1976-12-14,1.6806245387731051
1976-12-15,1.684704930044358
1976-12-16,1.6874586472894557
1976-12-17,1.6938341179598286
1976-12-20,1.7079324709864003
1976-12-21,1.7125243661067204
1976-12-22,1.70713767233814
1976-12-23,1.709191756939244
1976-12-24,1.70879672226259
1976-12-27,1.7081748092674223
1976-12-28,1.7031215551766625
1976-12-29,1.7025794486130004
1976-12-30,1.715781132293319
1976-12-31,1.7146173359919712
1977-01-03,1.7130640407791686
1977-01-04,1.701684536605151
1977-01-05,1.6969727331101774
1977-01-06,1.6795629263090588
1977-01-07,1.6662358120879088
1977-01-10,1.6074448966991748
1977-01-11,1.6016120185180218
1977-01-12,1.6081641031238716
1977-01-13,1.611544381130397
1977-01-14,1.597779455680735
1977-01-17,1.590691869032721
1977-01-18,1.5723933749858292
1977-01-19,1.5795919033471222
1977-01-20,1.5803292299720337
1977-01-21,1.5795209702000097
1977-01-24,1.5626901254300478
1977-01-25,1.5638732452025053
1977-01-26,1.57016636382066
1977-01-27,1.5543820445248722
1977-01-28,1.5587611763971632
1977-01-31,1.5629307560364338
1977-02-01,1.5224059129355196
1977-02-02,1.518427407755191
1977-02-03,1.5216904981722845
1977-02-04,1.5294284475074282
1977-02-07,1.5337140100825721
1977-02-08,1.527079746465874
1977-02-09,1.5288731513014409
1977-02-10,1.5252142474761472
1977-02-11,1.5232920194425785
1977-02-14,1.5373433071337916
1977-02-15,1.5265152800382582
1977-02-16,1.527493761227767
1977-02-17,1.5357183764075268
1977-02-18,1.5215309207805865
1977-02-21,1.5191476964948776
1977-02-22,1.5065170440974913
1977-02-23,1.5103821515620832
1977-02-24,1.5002263546199073
1977-02-25,1.5139245342843237
1977-02-28,1.529565856572088
1977-03-01,1.5401930588370947
1977-03-02,1.5526419288980626
1977-03-03,1.564362072960237
1977-03-04,1.5513967373499606
1977-03-07,1.5565039850904863
1977-03-08,1.5485522168074537
1977-03-09,1.546001215575815
1977-03-10,1.542372441038124
1977-03-11,1.5380736252419394
1977-03-14,1.541323779656458
1977-03-15,1.5467338927557148
1977-03-16,1.5548683693881569
1977-03-17,1.5582877481528121
1977-03-18,1.5664178902100319
1977-03-21,1.5746457133307659
1977-03-22,1.573684644564158
1977-03-23,1.5706356420341232
1977-03-24,1.5558674451642966
1977-03-25,1.5576644873981063
1977-03-28,1.5623672615533448
1977-03-29,1.569172408388519
1977-03-30,1.566987510787251
1977-03-31,1.569450409728633
1977-04-01,1.5774633796222597
1977-04-04,1.5306718924919553
1977-04-05,1.536952126409265
1977-04-06,1.5429737823006897
1977-04-07,1.549032545318835
1977-04-08,1.549787126270886
1977-04-11,1.5664957038810665
1977-04-12,1.5736883437021605
1977-04-13,1.5609565654397084
1977-04-14,1.5724181117768985
1977-04-15,1.5674685335539502
1977-04-18,1.5684843810112352
1977-04-19,1.5479880873145326
1977-04-20,1.5455792562153867
1977-04-21,1.5503194263408087
1977-04-22,1.5565433726030389
1977-04-25,1.5459581465347965
1977-04-26,1.5363570490599459
1977-04-27,1.5362184199247773
1977-04-28,1.5330817007658293
1977-04-29,1.5294150684862338
1977-05-02,1.5282985508381224
1977-05-03,1.5372752844044402
1977-05-04,1.5481330668434239
1977-05-05,1.5352106749202301
1977-05-06,1.5173472564896042
1977-05-09,1.5199410583045978
1977-05-10,1.518159698967467
1977-05-11,1.5129831273462995
1977-05-12,1.5115602959004084
1977-05-13,1.5259129174021882
1977-05-16,1.5339504769105796
1977-05-17,1.5357470703949947
1977-05-18,1.5479027212459326
1977-05-19,1.54262954153214
1977-05-20,1.5421274335021462
1977-05-23,1.5448684992041057
1977-05-24,1.5503217264402873
1977-05-25,1.5592769200253784
1977-05-26,1.5699974716266287
1977-05-27,1.5665373043004123
1977-05-30,1.5659183712949505
1977-05-31,1.5654355059886282
1977-06-01,1.5656865642100737
1977-06-02,1.5693296631166558
1977-06-03,1.5762338854392373
1977-06-06,1.550528494258004
1977-06-07,1.5445886533582431
1977-06-08,1.5451380023413013
1977-06-09,1.5503798707486376
1977-06-10,1.5547691340850245
1977-06-13,1.5682917411993946
1977-06-14,1.5554215882979392
1977-06-15,1.5314026440754522
1977-06-16,1.5326533309003445
1977-06-17,1.5282774107492814
1977-06-20,1.5191824443150193
1977-06-21,1.5234888374853683
1977-06-22,1.529520878482689
1977-06-23,1.5305184978348025
1977-06-24,1.5302030517901102
1977-06-27,1.5206215854791416
1977-06-28,1.5278448578614867
1977-06-29,1.5427138432617726
1977-06-30,1.5444683548463145
1977-07-01,1.5341966267848455
1977-07-04,1.5325910771467628
1977-07-05,1.5381203299416784
1977-07-06,1.5264257939140762
1977-07-07,1.5367408231119382
1977-07-08,1.5316204961688706
1977-07-11,1.5475241173525125
1977-07-12,1.54703206287218
1977-07-13,1.5534611081195728
1977-07-14,1.5517946324220901
1977-07-15,1.5511190914681818
1977-07-18,1.5550428814963424
1977-07-19,1.5489243831544248
1977-07-20,1.5473387260048168
1977-07-21,1.541614599387537
1977-07-22,1.5339867546099246
1977-07-25,1.5388002573979036
1977-07-26,1.5337139700268914
1977-07-27,1.5321119191684676
1977-07-28,1.5262411074385438
1977-07-29,1.5219527830286694
1977-08-01,1.5184876473387507
1977-08-02,1.5240579732567607
1977-08-03,1.5271518974904716
1977-08-04,1.5176998766619427
1977-08-05,1.5145537040336918
1977-08-08,1.5169785346502636
1977-08-09,1.5172531706513037
1977-08-10,1.511053371015933
1977-08-11,1.5170391891041557
1977-08-12,1.520099838070231
1977-08-15,1.5321932952050827
1977-08-16,1.5203660732884086
1977-08-17,1.529805442720365
1977-08-18,1.53108475473159
1977-08-19,1.5335055951810292
1977-08-22,1.5396327777407108
1977-08-23,1.541778019683024
1977-08-24,1.5484145258658581
1977-08-25,1.5463560218017607
1977-08-26,1.5661471613997628
1977-08-29,1.551249215956652
1977-08-30,1.5549928606715235
1977-08-31,1.5513516483396603
1977-09-01,1.5396935543725023
1977-09-02,1.5404361882801352
1977-09-05,1.5421872934710101
1977-09-06,1.529955486520039
1977-09-07,1.5266007861782374
1977-09-08,1.5227015880076213
1977-09-09,1.5075282868246616
1977-09-12,1.5024881371997505
1977-09-13,1.5013499990520556
1977-09-14,1.5108237632033512
1977-09-15,1.5108892202239934
1977-09-16,1.5087676881815968
1977-09-19,1.5045798781114479
1977-09-20,1.4986316592032982
1977-09-21,1.4873934437775946
1977-09-22,1.4923680517518623
1977-09-23,1.4940085430806014
1977-09-26,1.4850598959222754
1977-09-27,1.4900837194085093
1977-09-28,1.5011685246177358
1977-09-29,1.4998336685327758
1977-09-30,1.5079358688819557
1977-10-03,1.5273691096332527
1977-10-04,1.5260517293391316
1977-10-05,1.5283011267553825
1977-10-06,1.5318590202917357
1977-10-07,1.5415520559011429
1977-10-10,1.5482223303887888
1977-10-11,1.5465165686438023
1977-10-12,1.5596806129859544
1977-10-13,1.5782366434341322
1977-10-14,1.585154299723744
1977-10-17,1.5970826891009
1977-10-18,1.6060847426486289
1977-10-19,1.6116362599205423
1977-10-20,1.6127613812514494
1977-10-21,1.6156824868480688
1977-10-24,1.6351777505959149
1977-10-25,1.6424705526370211
1977-10-26,1.6323138538045323
1977-10-27,1.6355833383585296
1977-10-28,1.6380036498637858
1977-10-31,1.69456221595088
1977-11-01,1.7066295131685434
1977-11-02,1.6963906584459734
1977-11-03,1.705382878380475
1977-11-04,1.7016107215777643
1977-11-07,1.6988592824854012
1977-11-08,1.7012429946240533
1977-11-09,1.7137647487343506
1977-11-10,1.710947482896963
1977-11-11,1.709319238004879
1977-11-14,1.7125103061863431
1977-11-15,1.7018140718627588
1977-11-16,1.7027228327222579
1977-11-17,1.710879366322638
1977-11-18,1.712341468074823
1977-11-21,1.7103668986626208
1977-11-22,1.7208947391195295
1977-11-23,1.7300188226839346
1977-11-24,1.7333068991734157
1977-11-25,1.7372275362903062
1977-11-28,1.7392395567158163
1977-11-29,1.72900910579547
1977-11-30,1.7233523807683289
1977-12-01,1.723611645792566
1977-12-02,1.7267254470754194
1977-12-05,1.7364778629186022
1977-12-06,1.7281024191129302
1977-12-07,1.7276863796813182
1977-12-08,1.7266038213324384
1977-12-09,1.7137067040747302
1977-12-12,1.7205498584149013
1977-12-13,1.7274318755213158
1977-12-14,1.7331518864156314
1977-12-15,1.7283481658118838
1977-12-16,1.7269571861447819
1977-12-19,1.7298469985969753
1977-12-20,1.7121152323862363
1977-12-21,1.7200128610770198
1977-12-22,1.6888032675173865
1977-12-23,1.6860542004130805
1977-12-26,1.682876184130638
1977-12-27,1.6727256055796274
1977-12-28,1.6733932000950593
1977-12-29,1.6744987852203872
1977-12-30,1.6806054184257735
1978-01-02,1.6819041828080565
1978-01-03,1.7184134280429502
1978-01-04,1.722079162989808
1978-01-05,1.6851983560923531
1978-01-06,1.6966262623260049
1978-01-09,1.6851582153147247
1978-01-10,1.6892314557237724
1978-01-11,1.702980354536509
1978-01-12,1.69778484207624
1978-01-13,1.6976580423347991
1978-01-16,1.7040883078557139
1978-01-17,1.6885260831780315
1978-01-18,1.6789992113425087
1978-01-19,1.684188565006271
1978-01-20,1.68326261537204
1978-01-23,1.6834332077588932
1978-01-24,1.685865474912664
1978-01-25,1.694143308539462
1978-01-26,1.6922947588687418
1978-01-27,1.6847208153772737
1978-01-30,1.6804147945286738
1978-01-31,1.6832054653251514
1978-02-01,1.6853610580583827
1978-02-02,1.6881690995881895
1978-02-03,1.690392514748703
1978-02-06,1.6984274705229412
1978-02-07,1.6940477088142152
1978-02-08,1.6965216543355441
1978-02-09,1.6992966846370885
1978-02-10,1.7061499133269247
1978-02-13,1.7103388123297913
1978-02-14,1.7109649189215494
1978-02-15,1.7181071119755846
1978-02-16,1.734371277780201
1978-02-17,1.7336282833459185
1978-02-20,1.7341989494938126
1978-02-21,1.747867524252617
1978-02-22,1.7525206120335581
1978-02-23,1.7612122120581502
1978-02-24,1.7407988419520437
1978-02-27,1.7482195932886722
1978-02-28,1.7593063283582508
1978-03-01,1.7599641563628206
1978-03-02,1.7581586338301651
1978-03-03,1.7579156083069278
1978-03-06,1.7651060721871128
1978-03-07,1.7615440584035433
1978-03-08,1.7665720152896738
