date,LYNX,MAN AHL,Winton,Quantica,Quantica2,AQR,Aspect,Crabel,Tulip,Dunn,Metori,Graham Macro,Ardtur,BSF Event Driven,Jupiter GEAR,KLS Arete Macro,Schroder Egerton,Antarctica,HSBC GH,DNCA Alpha Bonds,Seligman Tech,Lazard Rathmore,Brevan Howard ARGB
2017-08-18,,7.955323939425843,,,,6.042598948924032,6.899450144020792,,,6.022758689703268,7.504838453656376,,9.099238885123034,6.184741386070695,0.10387615718271417,,10.344835159326644,,7.1127329306440075,,434.23631346766086,,
2017-08-21,,8.026575262059877,,,,6.078672313624553,6.950330985012225,,,5.99187842031426,7.516623941479049,,9.11087897205777,6.190152870017819,0.10404727938761946,,10.356371341060497,,7.112139600397845,,434.20009032512553,,
2017-08-22,,8.049295512240644,,,,6.111364383831505,6.996018165098249,,,6.036971634180483,7.568315388767762,,9.1385293550477,6.194006669479246,0.10393907005408706,,10.419324528206138,,7.111946866637759,,434.18832382154994,,
2017-08-23,,8.068290102774146,,,,6.119254061043686,7.004503255570116,,,6.0268856226792344,7.584967599614109,,9.127117570737129,6.194884594469615,0.10416556173408678,,10.378120984290584,,7.111749831657702,,434.1762947260956,,
2017-08-24,,8.103401755864732,,,,6.130243265280473,7.0489428829511835,,,6.042836621493989,7.598358729203124,,9.123765838648803,6.1920645586485215,0.10426806726870012,,10.353037999135319,,7.111553315734411,,434.1642973193463,,
2017-08-25,,8.20173627137866,,,,6.1666444280609864,7.06548182459179,,,6.05692427689826,7.6587516995737,,9.167521556754515,6.192718771102555,0.1044325077196858,,10.327951630068767,,7.111353526207844,,434.1521000572908,,
2017-08-28,,8.201050390197691,,,,6.1803849626378335,7.102700961474972,,,6.056417758493057,7.679904660693466,,9.1667549104855,6.190925274170244,0.10442377441135252,,10.32398876117699,,7.110758829744382,,434.11579350642717,,
2017-08-29,,8.241726303817385,,,,6.158516398791423,7.169440336636512,,,6.02215633360079,7.680982724829603,,9.237154779708995,6.194356782471345,0.10421627891433069,,10.305102017542893,,7.110557581213285,,434.10350717133116,,
2017-08-30,,8.180755122713585,,,,6.177557868632949,7.171099080975541,,,6.041201619902212,7.656223623902971,,9.212104204022426,6.20111031159553,0.10443029249382618,,10.3909659544127,,7.110358570177303,,434.0913574365602,,
2017-08-31,,8.24436331607075,,,,6.194118702511732,7.211803604405294,,,6.087515899146511,7.694416807454307,,9.265147136666789,6.206514377321642,0.10490459591626335,,10.422903163912327,,7.196309010892908,,440.4170864286003,,
2017-09-01,,8.267067740465446,,,,6.211921430593387,7.259946885959386,,,6.120195961998373,7.714359815512521,,9.290922295323302,6.219098328744266,0.10505664987527537,,10.393487218502552,,7.196110917950694,,440.404963058645,,
2017-09-04,,8.266379013320654,,,,6.211403917123691,7.25376462635267,,,6.119686090152295,7.71371713431328,,9.296965136654658,6.216427947010564,0.10509127768790139,,10.39262133993458,,7.195511411924891,,440.3682730420294,,
2017-09-05,,8.312626781735224,,,,6.194499575833107,7.24922529392714,,,6.013547807511452,7.66874833542849,,9.30414332048402,6.214801496661826,0.10502019238859912,,10.33532052078277,,7.195311582132674,,440.35604337613586,,
2017-09-06,,8.293185851633194,,,,6.175737143942046,7.2205186836456665,,,6.025154751208961,7.697369124106719,,9.29582910859669,6.211678620396856,0.1049862920857577,,10.326977674472626,,7.195111777875887,,440.3438152730212,,
2017-09-07,,8.445379860081358,,,,6.218932590489142,7.392573316514095,,,6.0838461711261855,7.773182401381597,,9.355044372121819,6.2158584449549235,0.10485928387430975,,10.309324582300505,,7.1949009872627965,,440.33091480035904,,
2017-09-08,,8.424068114393917,,,,6.208219083347749,7.299413195112934,,,6.045872202437767,7.746121171894671,,9.358492146501753,6.214512193739054,0.10480668487448232,,10.303450136531229,,7.194693260480159,,440.31820183538713,,
2017-09-11,,8.433873455931243,,,,6.22007461240771,7.3192291459679515,,,6.131473091382278,7.778531995871114,,9.321127848297797,6.220706595284954,0.10511362267107957,,10.32548495027139,,7.194071752631329,,440.2801652981067,,
2017-09-12,,8.3103361213579,,,,6.225472105226585,7.213071879881359,,,6.113948918628179,7.702113444580547,,9.304751201860356,6.221135092414424,0.10535843267254982,,10.31093817428153,,7.193865108856078,,440.26751861363454,,
2017-09-13,,8.223361339417828,,,,6.219099007389147,7.092052832992984,,,6.084655444467903,7.66877854458975,,9.302627176324771,6.218479451799649,0.10551031689164893,,10.275949007427418,,7.19365994967079,,440.2549627866819,,
2017-09-14,,8.175420674648535,,,,6.205910040766473,7.036090679143938,,,6.06341634910467,7.607676244044723,,9.273241638234259,6.21651776680401,0.10519132133590291,,10.242818279324359,,7.193453277761757,,440.2423143804107,,
2017-09-15,,8.175183775989781,,,,6.239803803559342,6.996237525178282,,,6.027308499288011,7.570005822702754,,9.263680130522523,6.212992224030903,0.10544227634688245,,10.218360200149702,,7.19324483351147,,440.22955750612203,,
2017-09-18,,8.171387182723564,,,,6.274579696293457,7.004931109259196,,,6.0131646867332,7.583475976625799,,9.257312566039037,6.221695192072677,0.10569962815466012,,10.257132057579925,,7.192629563990851,,440.1919027571071,,
2017-09-19,,8.173635166623699,,,,6.262633689622251,7.028892628698683,,,6.052020885025657,7.606479661822084,,9.29050248041093,6.222224525813268,0.1057152389189845,,10.26923257235981,,7.192427276973685,,440.1795227080309,,
2017-09-20,,8.201895926671547,,,,6.27979917714645,7.0609026257932905,,,6.045653972080228,7.587332900866253,,9.293334686795047,6.222192023519047,0.10611485470871557,,10.248498459842969,,7.1922221587933945,,440.166969390601,,
2017-09-21,,8.115563190237847,,,,6.248649172883483,6.962833599562176,,,6.081407373054128,7.569791255987314,,9.226172623919457,6.216717757983472,0.10611801906209341,,10.26554943915523,,7.1920168067357375,,440.15440175977966,,
2017-09-22,,8.12338362802506,,,,6.2534259327900115,6.9675899681017075,,,6.069465205567484,7.577707798164784,,9.278557891560459,6.216274537440493,0.10591058837636333,,10.259062373692647,,7.191811460541286,,440.14183448778886,,
2017-09-25,,8.052707221860542,,,,6.225643208286583,6.955849469982752,,,6.046033525596262,7.534836765728337,,9.29634943855766,6.22194820357303,0.10580868341660166,,10.144850353336077,,7.1912000886804135,,440.1044182771617,,
2017-09-26,,7.944099766121145,,,,6.177780865912404,6.885051617679018,,,6.021710612457776,7.503176527055713,,9.253355781212756,6.218239601814907,0.10514304336901743,,10.131560620096344,,7.190998860562298,,440.0921030331451,,
2017-09-27,,7.9067096574526,,,,6.186271071378869,6.844595843515793,,,6.0382563766086665,7.471137711319635,,9.236364676999143,6.211662713577941,0.10551156296234036,,10.205582238988125,,7.190789209108023,,440.07927227747336,,
2017-09-28,,7.888520553887263,,,,6.173705558306023,6.875361531579243,,,6.060994713526036,7.4453316035666575,,9.27139591868788,6.208117046223852,0.10574382827573012,,10.225722357182171,,7.190580322749647,,440.0664883459869,,
2017-09-29,,7.931020927921388,,,,6.178480190354626,6.88754702587192,,,6.067011168177235,7.4727903559204965,,9.307663351812172,6.214397986389563,0.10577171659943571,,10.279301661791765,,7.208949373150065,,450.6147606967951,,
2017-10-02,,7.980490012913012,,,,6.183517478968757,6.8597042491504,6.192186540124932,,6.125930144145595,7.489232893752201,,9.270941687875048,6.224011282847903,0.10609692417850058,,10.276552781991338,,7.208324351359433,,450.5756920294987,,
2017-10-03,,8.045899200744595,,,,6.221113534699165,6.910284368193757,6.255169595653525,,6.129471770676524,7.541200761423147,,9.297304640540258,6.232355750020754,0.10663262285364221,,10.332608893552798,,7.208120101267341,,450.56292482839825,,
2017-10-04,,8.066098808422618,,,,6.228982422102673,6.939804670668664,6.25189219840663,,6.118767822586343,7.5524863910136535,,9.270410022238691,6.238270169252926,0.1065180761505291,,10.347169508524631,,7.207910971739286,,450.54985262503527,,
2017-10-05,,8.112298456711029,,,,6.214558052969669,7.025664065661735,6.268425398850744,,6.109919185683441,7.507640595020425,,9.248466039375106,6.235548981246223,0.10652112856759009,,10.375346148611412,,7.20769854484606,,450.5365743109979,,
2017-10-06,,8.078006602375963,,,,6.226758059331267,6.941253316412731,6.27133661956512,,6.121503125445783,7.532897491249738,,9.256242715223472,6.234746289666506,0.10661705655929644,,10.38061306778841,,7.207486384476015,,450.52331265670836,,
2017-10-09,,8.077291627445405,,,,6.226206936247293,6.935067127358276,6.270781550884841,,6.120961318353087,7.532230763290007,,9.305569897457799,6.233497362108013,0.10678715665042217,,10.377837016238777,,7.206848458273317,,450.4834373644443,,
2017-10-10,,8.098720885635194,,,,6.255119693354074,7.005436901226712,6.305883728870209,,6.126971457356024,7.563030305483153,,9.354202154253766,6.2355873020788355,0.10696353727412083,,10.368244717368768,,7.206635822479688,,450.4701459925256,,
2017-10-11,,8.13624202846128,,,,6.259266769365594,7.034942890621166,6.37564914031216,,6.1496940052297315,7.595980205203368,,9.361352199223273,6.238218893768875,0.10702225685767222,,10.392079048297916,,7.206421171217968,,450.45672863835557,,
2017-10-12,,8.170662227502433,,,,6.265887041956179,7.065063111030021,6.381646859862306,,6.176126755344478,7.618809795049095,,9.409354182743916,6.234753841304026,0.10707473638086944,,10.367622621881257,,7.20620342377118,,450.4431177488143,,
2017-10-13,,8.221178591436189,,,,6.270033728834965,7.113755317580354,6.4037416255106825,,6.216798177380744,7.650301584254486,,9.44126314860212,6.230905598516111,0.10704678968579627,,10.353695739805865,,7.2059890055649936,,450.42971496240693,,
2017-10-16,,8.263774860338726,,,,6.267619222214813,7.217108446674374,6.4440236739559955,,6.21500736818674,7.684016987468914,,9.437947649647585,6.233126271751019,0.1070744073919554,,10.381866207210056,,7.205348149891628,,450.3896565557034,,
2017-10-17,,8.256722648275701,,,,6.264958519178909,7.187186161302657,6.434549374173478,,6.223489222519653,7.6863960302656835,,9.374536823896834,6.228564569274965,0.10707124819529337,,10.391463009137986,,7.205135558364126,,450.3763679507579,,
2017-10-18,,8.275040945909511,,,,6.2870505556132255,7.206774627836228,6.49686647787675,,6.279623443320711,7.710332841268686,,9.396534902079148,6.230728287394993,0.10710514851829776,,10.399813987592935,,7.204917849763099,,450.3627594893754,,
2017-10-19,,8.231467396696678,,,,6.278814792442692,7.15704428386469,6.483673116375519,,6.2682933679506725,7.696211587421553,,9.426577437525346,6.233338720158896,0.1070585887429016,,10.39764302740633,,7.2047001477403025,,450.3491514391828,,
2017-10-20,,8.221935941159575,,,,6.303999962111512,7.204482972603585,6.480383232207897,,6.268104419425231,7.657243354724331,,9.368117752452578,6.24205044432166,0.10756285032544481,,10.409707379021759,,7.204482972603585,,450.33557632342104,,
2017-10-23,,8.232319249821284,,,,6.30713356342017,7.1994889989040685,6.460603846360536,,6.235967908024436,7.638277865120581,,9.299185248971243,6.242437175515802,0.10781906208346706,,10.389566855991093,,7.203820821406417,,450.29418678275255,,
2017-10-24,,8.196798203635158,,,,6.3019925189355614,7.220929959098494,6.4517452869621135,,6.2599132287462815,7.62941466861092,,9.295810253284564,6.23916937630915,0.10819328083372874,,10.423287705120835,,7.203603192549967,,450.28058330601914,,
2017-10-25,,8.15941765480928,,,,6.309223601428441,7.236177010112219,6.433601194983473,,6.206503797795926,7.59312213979523,,9.28809790677137,6.231874351705161,0.10857359485157259,,10.411209012753385,,7.2033809282295485,,450.26669007714867,,
2017-10-26,,8.22785283905196,,,,6.298511998850111,7.30897177821176,6.443924153259165,,6.256435290340256,7.587996045393357,,9.255019546792523,6.243522691028732,0.10835989991537787,,10.392947001934026,,7.203161231811978,,450.25295736194914,,
2017-10-27,,8.30989707899456,,,,6.293370304575849,7.3217432714625925,6.482090975394416,,6.326783144655202,7.641850654548747,,9.264638046447173,6.228129259295723,0.10852366706514191,,10.48358795304578,,7.2029420622915605,,450.2392575818726,,
2017-10-30,,8.310377793185724,,,,6.294034640416793,7.354486362983822,6.4815007267282345,,6.326207038067602,7.641154800051621,,9.263794423568331,6.222866203313432,0.1085137850764476,,10.48820163416352,,7.202286174097305,,450.1982595270383,,
2017-10-31,,8.388698067159996,,,,6.301886460070191,7.453870810026081,6.506669929369546,,6.349524910632277,7.637810910501584,,9.333424223112008,6.2313568059912585,0.10831251350525116,,10.552844821266174,,7.330753255976015,,467.15687587886316,,
2017-11-01,,8.388434483907547,,,,6.301688447015434,7.5377745963514675,6.5887474927070855,,6.349325400718574,7.637570921050865,,9.374581291736193,6.23116100906533,0.10859369459106805,,10.571691751678747,,7.330522914655986,,467.14219723293235,,
2017-11-02,,8.454359059341108,,,,6.3188075100329355,7.521447200605094,6.625035209021216,,6.460476485928524,7.713665399297313,,9.336542289153813,6.193285085538547,0.10849121529611082,,10.560215801474662,,7.330286879418469,,467.1271557385176,,
2017-11-03,,8.470171030581763,,,,6.3210785561265315,7.569457546757119,6.600077032228808,,6.463361592719711,7.70449652092201,,9.308403702685057,6.203750726907999,0.10883415055581726,,10.584620678736048,,7.330050872141639,,467.11211602591527,,
2017-11-06,,8.492851175914979,,,,6.325411225411986,7.648514551361158,6.595722657595149,,6.471391770023489,7.747942147720705,,9.326672252763732,6.191386239979512,0.1088854036778087,,10.578022429666571,,7.329336750430922,,467.0666081693927,,
2017-11-07,,8.502470225685846,,,,6.345616328045328,7.621667257449511,6.6134447586958425,,6.508911260358806,7.761705032736524,,9.281213861226256,6.191294575970758,0.10875195075513497,,10.59004748537519,,7.329097170387864,,467.05134078000845,,
2017-11-08,,8.502187126471721,,,,6.324993856780141,7.613372714952744,6.6707469925067295,,6.527868684183221,7.780960929845622,,9.334097622987397,6.170982173782072,0.10894625639871447,,10.585983753060054,,7.32885313993623,,467.0357897855303,,
2017-11-09,,8.352221368860647,,,,6.30375001417563,7.499928637352208,6.596300422015611,,6.470744961568431,7.7568410864189525,,9.325740062180158,6.1040741555780595,0.10923325058904612,,10.53181468223927,,7.328604191323297,,467.0199253781207,,
2017-11-10,,8.250507135670865,,,,6.300443492584641,7.405046621843124,6.568863289952043,,6.404966409071026,7.756577599787097,,9.324804803936255,6.118654638620578,0.10916150745471571,,10.507954740258471,,7.328355251166723,,467.0040615095979,,
2017-11-13,,8.237299963637348,,,,6.293618748493791,7.4055305604021955,6.562629670729695,,6.396275790082665,7.705740565458333,,9.296028007011758,6.117976260830707,0.10898962053989837,,10.572438451827637,,7.327610155340761,,466.9565798080411,,
2017-11-14,,8.220945428519224,,,,6.3131963201258285,7.323654032642785,6.586526986547184,,6.366378304995142,7.72126357696165,,9.30499216661116,6.112412065017946,0.10923950729260726,,10.588162150376572,,7.3273644036801775,,466.9409191284368,,
2017-11-15,,8.15944307759748,,,,6.274639553496145,7.290009430981183,6.5102399940088125,,6.322872714545983,7.637541723822452,,9.292303988409046,6.102731620523648,0.1093717845498042,,10.598927953771947,,7.32711186255798,,466.92482578610793,,
2017-11-16,,8.261190625371665,,,,6.313998314047161,7.321294685958123,6.550827356675705,,6.364084873976435,7.718246132212415,,9.34207095569724,6.119538172650642,0.10981323676345464,,10.630717756840543,,7.326859859283597,,466.90876671847036,,
2017-11-17,,8.311606132384687,,,,6.323671768776834,7.405751126883754,6.544415957830647,,6.362008294606909,7.733522239420266,,9.409762098097769,6.130095809915311,0.10982177988192565,,10.575316149544363,,7.326604750976505,,466.89250978066457,,
2017-11-20,,8.348448783586809,,,,6.326099974350901,7.4340330425718575,6.53940182063228,,6.367523811164967,7.7343187635005615,,9.432887735405757,6.1356090602972095,0.10935892918913091,,10.582244640440779,,7.325836453878405,,466.84354956340417,,
2017-11-21,,8.488498495597,,,,6.371010706272911,7.559276846734487,6.642420090072408,,6.447054793305572,7.831687786802218,,9.499328432982367,6.135342043378766,0.11000426346114887,,10.675229681243508,,7.32558038414631,,466.82723135818355,,
2017-11-22,,8.490671611817996,,,,6.3676945974752694,7.565192115466493,6.616220153609741,,6.453627563402363,7.831330838502136,,9.532376990142833,6.134624610752146,0.10992619188126967,,10.61673974004299,,7.325321678202376,,466.8107451587004,,
2017-11-23,,8.490368765081017,,,,6.367467473447974,7.556267468733455,6.615984165130118,,6.4533973743032425,7.831051509245385,,9.547492005818496,6.136587430265829,0.10941534641995698,,10.616361060341946,,7.325060397367479,,466.79409487266634,,
2017-11-24,,8.492538643847977,,,,6.3666221788462884,7.62090671141053,6.710329522417367,,6.485930663215386,7.8811104794967495,,9.550860536282665,6.137980759394437,0.1094299891348063,,10.643182255869167,,7.324799125851992,,466.77744518051753,,
2017-11-27,,8.452705148859534,,,,6.347409811600626,7.584255369397184,6.639159488402213,,6.4704144422860415,7.857288562695483,,9.528223025204367,6.134012230204482,0.10928250605618763,,10.60621335643735,,7.324029492419497,,466.7283998045047,,
2017-11-28,,8.52287581353501,,,,6.337919253897164,7.590174413678288,6.690231909906661,,6.531382168512906,7.874292937516684,,9.545200608341517,6.12690498808836,0.1093529036863162,,10.613882331570323,,7.323776598344791,,466.7122839700546,,
2017-11-29,,8.451495514009046,,,,6.374160687141677,7.469999618422798,6.675161002727637,,6.503337413953721,7.841614484431131,,9.470075637388227,6.134349347414055,0.10918214732702194,,10.473203999187017,,7.323516918640719,,466.69573571709236,,
2017-11-30,,8.435124805749801,,,,6.375169429316325,7.55193361675387,6.715096059090826,,6.503105451795092,7.891266920047311,,9.477772486530862,6.124241771700966,0.10799160003727014,,10.456143131863653,,7.301624007556284,,468.87254336790704,,
2017-12-01,,8.429886309040846,,,,6.382363336764282,7.604820456946305,6.646260804063435,,6.4793935530780224,7.947225875699817,,9.45890102345089,6.138082041858748,0.10805581541588719,,10.410044354067741,,7.301369270895054,,468.85618549654635,,
2017-12-04,,8.427766393329343,,,,6.404558652329176,7.554586021297199,6.652361433068659,,6.486129642497783,7.945533530541654,,9.467178555932358,6.135085796496947,0.10776022170910476,,10.32305599065601,,7.300603620090398,,468.807019360391,,
2017-12-05,,8.397190345381919,,,,6.369728315563826,7.519097220002003,6.642857915435694,,6.466744938142748,7.935057534159805,,9.476114058902917,6.130206633221894,0.10708904899953542,,10.342466319129974,,7.300346363996026,,468.79049970405976,,
2017-12-06,,8.30790940778421,,,,6.313887566287771,7.3977159858678005,6.5289230794085515,,6.430674094965436,7.872320372542164,,9.451057968914801,6.126040451377663,0.10705431795452693,,10.380406853206916,,7.300084919565837,,468.77371109445653,,
2017-12-07,,8.369403271142927,,,,6.3488828801028845,7.579731999048379,6.590480272426022,,6.4662831474721845,7.926075145710692,,9.446396250220234,6.1290199846466695,0.1074027077585872,,10.436883769130688,,7.299825045794208,,468.7570233444255,,
2017-12-08,,8.433983334703388,,,,6.367194012023328,7.641250688664968,6.610636461391323,,6.4895331109443,7.969539628254316,,9.482515914849298,6.131802463963112,0.10780669686732947,,10.453814215373379,,7.29956623561801,,468.7404038929942,,
2017-12-11,,8.483750310185782,,,,6.374551099657508,7.745468805621843,6.674188363016094,,6.5543334576726595,8.003669633406282,,9.509930711090135,6.136343799948965,0.10770260643567488,,10.444675411010838,,7.298793050140899,,468.69075391912907,,
2017-12-12,,8.412401672765432,,,,6.360114211729466,7.654995162461371,6.639971592779825,,6.5751039879006035,7.9847635320659425,,9.516386529138483,6.136478510507998,0.10696359151227196,,10.430093077865816,,7.298532228982216,,468.6740053327996,,
2017-12-13,,8.383674918148243,,,,6.349378145216097,7.555253426346844,6.661966717066587,,6.635402866099055,8.0263046356783,,9.577194919759208,6.134396281571885,0.10665077281476035,,10.37596374071313,,7.298263612335373,,468.65675616052425,,
2017-12-14,,8.328393893895184,,,,6.34297199988991,7.536449006491711,6.631457383990862,,6.620338032997678,7.976886499331749,,9.545962827648887,6.129599684973083,0.1068260759584108,,10.374972218362974,,7.298000701860088,,468.63987340908466,,
2017-12-15,,8.379981145822997,,,,6.318033846342151,7.618333146943463,6.615774588807629,,6.6058910786842935,7.977882890842751,,9.576503590129288,6.126456210147096,0.10671720055671392,,10.394981772218001,,7.297736787317771,,468.62292618165145,,
2017-12-18,,8.459977427425741,,,,6.374167120612809,7.675559574404591,6.712640335932172,,6.681757743293544,8.078385936264327,,9.698369392234722,6.134773291952252,0.10716259645603901,,10.410521978481484,,7.296938988655013,,468.5716956762576,,
2017-12-19,,8.349725182148028,,,,6.367754022334948,7.62339358852379,6.715479096493491,,6.637040225413322,8.022931551618672,,9.672068670200318,6.126564375825928,0.10712773377051374,,10.388518201326267,,7.29666789717411,,468.55428758293414,,
2017-12-20,,8.270972519560434,,,,6.3563955474399645,7.622486770938986,6.724488410466996,,6.583056756720033,7.972187342924164,,9.726051018371992,6.119235045086977,0.10722866254824394,,10.36774310676979,,7.296391080203628,,468.53651182827144,,
2017-12-21,,8.300918507788364,,,,6.342566258089912,7.672220119206521,6.761904377782516,,6.592686933311568,7.992578385521904,,9.774468954896692,6.123334559885258,0.10716281373941203,,10.380934394569943,,7.296112733502844,,468.51863784223775,,
2017-12-22,,8.298756817771338,,,,6.347888177546627,7.6682291565907645,6.785737454507475,,6.584413245354815,7.995671249158015,,9.791396736550421,6.135704194719275,0.10649186081682463,,10.365726535666907,,7.29584112555072,,468.5011965838027,,
2017-12-25,,8.297842533821488,,,,6.347188823124801,7.659974447987465,6.7849898617078805,,6.583687832683785,7.994790356507235,,9.790318006678055,6.135028216860248,0.10648012848133481,,10.364584531194646,,7.295037334020468,,468.4495812474424,,
2017-12-26,,8.297537783697665,,,,6.346955713545789,7.715882731439652,6.7847406732601545,,6.583446037340715,7.9944967364076565,,9.789958443259899,6.134802899182658,0.10647621784646714,,10.36420387701781,,7.294769413350516,,468.43237676720463,,
2017-12-27,,8.323164000017824,,,,6.349808499716862,7.664349757583178,6.784490061735597,,6.583202861141695,7.994201439488929,,9.789596826430461,6.1318502733069,0.10647228487856629,,10.33171388815269,,7.294499962626897,,468.415074034831,,
2017-12-28,,8.31171933799423,,,,6.345851385819692,7.610946685444575,6.852136474005346,,6.637891442785319,8.039115689048218,,9.889847003119268,6.138564070037183,0.10655448843790255,,10.340564215772348,,7.294209794908916,,468.3964409641892,,
2017-12-29,,8.279914421463205,,,,6.332643518078299,7.56682060617799,6.85002240743675,,6.641959536656562,8.06127553591606,,9.954295743587446,6.148659139762288,0.10645163258136497,,10.324734089190153,,7.318009517381505,,453.57767569805225,,
2018-01-01,,8.278965307082126,,,,6.331917616489549,7.567187885632144,6.849237199468807,,6.6411981786286995,8.060351483788038,,9.95315469734435,6.147954328031532,0.1064394301876892,,10.323550580145728,,7.317170664741214,,453.52568275790475,,
2018-01-02,,8.336058115717732,,,,6.342169807529916,7.532329763624687,6.927990242350424,,6.671192243524995,8.10680417147786,,10.031789132000064,6.151109009889389,0.1064291898497404,,10.383651774621445,,7.3168910578793165,,453.50835244011444,,
2018-01-03,,8.41906930931994,,,,6.364147267328147,7.660433325658808,6.966611644914207,,6.717230898454403,8.152596105262436,,10.04745151021341,6.162914288749198,0.1067769344619227,,10.440658281240376,,7.316608880663485,,453.4908628091721,,
2018-01-04,,8.52861537744661,,,,6.42315782135843,7.860127973974462,7.086089927848816,,6.744130535860293,8.28018866897437,,10.088419318881623,6.1729071237105115,0.10721105919582412,,10.490252467229148,,7.316326124981883,,453.47333732433265,,
2018-01-05,,8.591859396447308,,,,6.429698227930433,7.86969880062523,7.185189312790454,,6.8327502527781405,8.325653718351493,,10.131234204977451,6.1729713705782405,0.10762661802862912,,10.521941604255552,,7.316042343828301,,453.4557482796966,,
2018-01-08,,8.574815561292967,,,,6.422780016293069,7.865699174368711,7.158434266261488,,6.849237303816709,8.296525951900552,,10.107222862191948,6.174365251932719,0.10786098428437972,,10.525039915236091,,7.315192806103752,,453.40309306715505,,
2018-01-09,,8.546092375828763,,,,6.408952146373608,7.872797547548205,7.121126511026005,,6.832924233476031,8.263283862531011,,10.101273830702283,6.180584241028897,0.10788145639938088,,10.541291440751815,,7.314907057387229,,453.3853820709659,,
2018-01-10,,8.462444229386598,,,,6.382779892404696,7.82126581807378,7.078881189768371,,6.807969425989422,8.170316186703959,,10.092851700694073,6.176664791944175,0.1078339899834474,,10.545811232843839,,7.3146176220316015,,453.36744257313404,,
2018-01-11,,8.507775006586765,,,,6.3905503712346805,7.845640925055787,7.133522816866831,,6.836087003914426,8.21722588175168,,10.119605594619307,6.19116964267675,0.10766312507428685,,10.56514222729905,,7.314329234283958,,453.349568007111,,
2018-01-12,,8.620977242418702,,,,6.439662050095309,8.035385129967526,7.2973786320838565,,6.940099566636828,8.321473719109505,,10.167952401444088,6.191193280476721,0.10749225077870858,,10.62704674460918,,7.314039313892267,,453.33159844625044,,
2018-01-15,,8.619945004004471,,,,6.438890992898909,8.085016057009131,7.296504875625,,6.939268589223268,8.320477341947807,,10.279643813021151,6.19295077689245,0.10722024499290651,,10.62577430813578,,7.31316356255565,,453.2773184873615,,
2018-01-16,,8.631323250043346,,,,6.482438412309181,8.021146073896608,7.382588563975602,,7.013027261132431,8.402139715540587,,10.254554949175873,6.1870417082197235,0.10725915275339783,,10.61054304890961,,7.3128716570953385,,453.25922588992813,,
2018-01-17,,8.650725108181778,,,,6.464908601386169,8.055995468737532,7.411910672492931,,7.052851906770367,8.424925265820166,,10.261554038253283,6.184201147084163,0.10756339485176816,,10.673669597536225,,7.312583419432222,,453.24136062629674,,
2018-01-18,,8.68739402828421,,,,6.496729620214531,8.088369770262341,7.425186374409086,,7.0377638882734175,8.41879549924184,,10.176626323716542,6.189419071383148,0.10787988877475216,,10.724446654430672,,7.312290968417323,,453.223234214835,,
2018-01-19,,8.757375181362226,,,,6.505725462288393,8.144803079707346,7.463139260645267,,7.057842311211977,8.44124356080426,,10.216320821255271,6.188852339548968,0.10821490238902239,,10.757950534500976,,7.312001128817024,,453.20526966150703,,
2018-01-22,,8.818632569682968,,,,6.512353827426228,8.258562738720379,7.548606378105908,,7.109432678055948,8.473782524424637,,10.236694839928555,6.200184596984958,0.1080108238985231,,10.777026527068672,,7.311131835241815,,453.15138996124074,,
2018-01-23,,8.858993889907245,,,,6.5343021144383036,8.314365914916777,7.573597853802901,,7.132591056387063,8.50169820094634,,10.328810950385485,6.198455392442624,0.10821011543864979,,10.794489456747662,,7.310844153524373,,453.133559155688,,
2018-01-24,,8.93697037789248,,,,6.571664553239778,8.431220501434796,7.615236249540266,,7.14772599788792,8.551231246509353,,10.390692888637309,6.203453972452903,0.10798376630513563,,10.791592180951326,,7.310552787381613,,453.1154999857051,,
2018-01-25,,8.93106480210759,,,,6.575720801054563,8.38771364606472,7.55017576875914,,7.124622649951444,8.477419010022082,,10.412483050478727,6.210464858720015,0.1078067900979495,,10.743674390768193,,7.310262488735671,,453.09750698026124,,
2018-01-26,,8.957848981603957,,,,6.585329530159522,8.394784188474565,7.647320300990642,,7.190947960447652,8.570185347087852,,10.397272012451712,6.212322231688018,0.1080122320577017,,10.833909332863113,,7.309974800616296,,453.07967577791015,,
2018-01-29,,8.876631348557003,,,,6.562972382264134,8.260601149376148,7.572423269210144,,7.140153830145298,8.52442116951183,,10.323284849336076,6.204311460562671,0.10825852028847988,,10.779603515395971,,7.309115065956664,,453.02638854895713,,
2018-01-30,,8.744944566098225,,,,6.520786122302125,8.087008037256961,7.472851727298293,,7.049848485700254,8.446055161918341,,10.25690367455069,6.192145284588911,0.10790899020358126,,10.748352047077857,,7.30883006218885,,453.0087237254469,,
2018-01-31,,8.809953597547395,,,,6.548271780931785,8.204454267144852,7.471319130842791,,7.014419941608285,8.475812923271997,,10.233062003422214,6.1986606604244106,0.1078676709374959,,10.846577109074484,,7.510164810899166,,463.8168032750213,,
2018-02-01,,8.852757640731062,,,,6.534442504281083,8.32435443010935,7.502462388383867,,6.980224909508033,8.506453151492101,,10.264710210537032,6.208219803338444,0.1077461622592111,,10.819626067666016,,7.50986126647892,,463.7980568152304,,
2018-02-02,,8.618106013257503,,,,6.497181368415192,8.082942469151941,7.35973182717519,,6.883140329947543,8.410539010079416,,10.136046849188249,6.213730887493531,0.10764925668298468,,10.694639212044974,,7.509552957610271,,463.779016110069,,
