date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST
1975-06-19,2017.92,2017.92,2006.89,2014.25
1975-06-20,2016.7,2016.7,2009.34,2014.25
1975-06-23,2010.57,2010.57,2001.99,2004.44
1975-06-24,2019.15,2019.15,2003.21,2016.7
1975-06-25,2039.99,2039.99,2022.83,2038.77
1975-06-26,2037.54,2037.54,2025.28,2035.09
1975-06-27,2065.74,2065.74,2031.41,2058.38
1975-06-30,2064.51,2064.51,2055.93,2057.16
1975-07-01,2080.45,2080.45,2048.57,2060.83
1975-07-02,2049.8,2049.8,2036.31,2038.77
1975-07-03,2041.22,2041.22,2026.51,2039.99
1975-07-07,2032.64,2032.64,2005.67,2010.57
1975-07-08,2048.57,2048.57,2014.25,2043.67
1975-07-09,2055.93,2055.93,2037.54,2046.12
1975-07-10,2033.86,2033.86,2017.92,2026.51
1975-07-11,2052.25,2052.25,2033.86,2052.25
1975-07-14,2063.29,2063.29,2041.22,2047.35
1975-07-15,2041.22,2041.22,2032.64,2033.86
1975-07-16,2031.41,2031.41,2022.83,2026.51
1975-07-17,2032.64,2032.64,2017.92,2026.51
1975-07-18,2035.09,2035.09,2010.57,2027.73
1975-07-21,2031.41,2031.41,2011.8,2024.05
1975-07-22,2044.9,2044.9,2032.64,2039.99
1975-07-23,2030.18,2030.18,2019.15,2028.96
1975-07-24,2038.77,2038.77,2028.96,2035.09
1975-07-25,2058.38,2058.38,2036.31,2058.38
1975-07-28,2085.35,2085.35,2048.57,2081.67
1975-07-29,2093.93,2093.93,2054.7,2055.93
1975-07-30,2073.09,2073.09,2051.03,2058.38
1975-07-31,,2059.59,2051.15,2054.77
1975-08-01,,2060.79,2054.77,2054.77
1975-08-04,,2063.2,2053.56,2052.36
1975-08-05,,2043.92,2034.28,2035.48
1975-08-06,,2035.48,2021.02,2027.05
1975-08-07,,2036.69,2029.46,2030.66
1975-08-08,,2012.59,1958.35,1976.43
1975-08-11,,1988.48,1968.0,1977.64
1975-08-12,,2006.56,1988.48,1996.92
1975-08-13,,1988.48,1958.35,1957.15
1975-08-14,,1970.41,1928.23,1943.89
1975-08-15,,1978.84,1953.53,1978.84
1975-08-18,,1970.41,1963.18,1971.61
1975-08-19,,1970.41,1961.97,1971.61
1975-08-20,,1989.69,1977.64,1981.25
1975-08-21,,1972.82,1960.77,1972.82
1975-08-22,,1980.05,1966.79,1966.79
1975-08-25,,1972.82,1964.38,1968.0
1975-08-26,,1968.0,1960.77,1963.18
1975-08-27,,1964.38,1954.74,1968.0
1975-08-28,,1971.61,1961.97,1961.97
1975-08-29,,1963.18,1922.2,1930.64
1975-09-02,,1813.74,1810.12,1810.12
1975-09-03,,1833.02,1789.63,1823.38
1975-09-04,,1854.71,1839.05,1842.66
1975-09-05,,1853.51,1845.07,1853.51
1975-09-08,,1843.87,1819.76,1819.76
1975-09-09,,1805.3,1759.51,1805.3
1975-09-10,,1818.56,1789.63,1789.63
1975-09-11,,1786.02,1767.94,1779.99
1975-09-12,,1786.02,1778.79,1781.2
1975-09-15,,1783.61,1778.79,1784.81
1975-09-16,,1775.17,1760.71,1758.3
1975-09-17,,1729.38,1704.07,1717.33
1975-09-18,,1705.28,1626.94,1640.2
1975-09-19,,1677.56,1602.84,1647.43
1975-09-22,,1648.63,1596.81,1604.04
1975-09-23,,1572.71,1535.35,1560.66
1975-09-24,,1630.56,1598.02,1636.58
1975-09-25,,1628.15,1614.89,1629.35
1975-09-26,,1651.04,1618.5,1652.25
1975-09-29,,1676.35,1645.02,1663.1
1975-09-30,1711.87,1711.87,1683.32,1691.65
1975-10-01,1734.47,1734.47,1708.3,1715.44
1975-10-02,1739.23,1739.23,1695.21,1705.92
1975-10-03,1683.32,1683.32,1652.39,1664.28
1975-10-06,1697.59,1697.59,1655.96,1696.4
1975-10-07,1721.39,1721.39,1704.73,1709.49
1975-10-08,1685.7,1685.7,1647.63,1660.72
1975-10-09,1685.7,1685.7,1667.85,1685.7
1975-10-10,1713.06,1713.06,1691.65,1708.3
1975-10-14,1704.73,1704.73,1673.8,1699.97
1975-10-15,1719.01,1719.01,1695.21,1699.97
1975-10-16,1730.9,1730.9,1710.68,1713.06
1975-10-17,1753.51,1753.51,1733.28,1738.04
1975-10-20,1746.37,1746.37,1730.9,1746.37
1975-10-21,1760.64,1760.64,1720.2,1727.33
1975-10-22,1743.99,1743.99,1722.58,1742.8
1975-10-23,1735.66,1735.66,1711.87,1726.15
1975-10-24,1724.96,1724.96,1707.11,1714.25
1975-10-27,1708.3,1708.3,1697.59,1701.16
1975-10-28,1705.92,1705.92,1689.27,1704.73
1975-10-29,1716.63,1716.63,1695.21,1714.25
1975-10-30,1724.96,1724.96,1707.11,1708.3
1975-10-31,1704.73,1704.73,1692.84,1698.78
1975-11-03,1709.49,1709.49,1701.16,1704.73
1975-11-05,1773.73,1773.73,1727.33,1765.4
1975-11-06,1755.89,1755.89,1735.66,1736.85
1975-11-07,1740.42,1740.42,1720.2,1738.04
1975-11-10,1728.52,1728.52,1719.01,1721.39
1975-11-12,1719.01,1719.01,1707.11,1713.06
1975-11-13,1717.82,1717.82,1698.78,1699.97
1975-11-14,1704.73,1704.73,1677.37,1684.51
1975-11-17,1689.27,1689.27,1654.77,1657.15
1975-11-18,1670.23,1670.23,1642.87,1669.04
1975-11-19,1701.16,1701.16,1678.56,1699.97
1975-11-20,1699.97,1699.97,1686.89,1686.89
1975-11-21,1686.89,1686.89,1672.61,1678.56
1975-11-24,1680.94,1680.94,1665.47,1680.94
1975-11-25,1686.89,1686.89,1669.04,1669.04
1975-11-26,1672.57,1672.57,1658.46,1659.63
1975-11-28,1639.64,1639.64,1625.52,1632.58
1975-12-01,1632.58,1632.58,1620.82,1627.88
1975-12-02,1651.4,1651.4,1636.11,1646.7
1975-12-03,1653.75,1653.75,1633.76,1634.93
1975-12-04,1650.22,1650.22,1633.76,1634.93
1975-12-05,1632.58,1632.58,1620.82,1631.4
1975-12-08,1625.52,1625.52,1607.88,1610.23
1975-12-09,1627.88,1627.88,1607.88,1625.52
1975-12-10,1650.22,1650.22,1631.4,1645.52
1975-12-11,1663.16,1663.16,1646.7,1646.7
1975-12-12,1638.46,1638.46,1629.05,1633.76
1975-12-15,1634.93,1634.93,1617.29,1624.35
1975-12-16,1639.64,1639.64,1630.23,1633.76
1975-12-17,1641.99,1641.99,1630.23,1637.29
1975-12-18,1645.52,1645.52,1633.76,1636.11
1975-12-19,1739.62,1739.62,1633.76,1718.44
1975-12-22,1713.74,1713.74,1684.33,1690.22
1975-12-23,1676.1,1676.1,1664.34,1669.04
1975-12-24,1671.4,1671.4,1663.16,1666.69
1975-12-29,1681.98,1681.98,1666.69,1669.04
1975-12-30,1671.4,1671.4,1660.81,1667.87
1975-12-31,1663.16,1663.16,1656.1,1658.46
1976-01-02,1664.34,1664.34,1653.75,1660.81
1976-01-05,1649.05,1649.05,1631.4,1634.93
1976-01-06,1652.58,1652.58,1638.46,1647.87
1976-01-07,1641.99,1641.99,1633.76,1639.64
1976-01-08,1614.94,1614.94,1593.77,1600.82
1976-01-09,1614.94,1614.94,1605.53,1610.23
1976-01-12,1614.94,1614.94,1609.06,1610.23
1976-01-13,1576.12,1576.12,1545.54,1552.6
1976-01-14,1564.36,1564.36,1536.13,1564.36
1976-01-15,1570.24,1570.24,1544.36,1546.72
1976-01-16,1545.54,1545.54,1529.07,1540.84
1976-01-19,1530.25,1530.25,1500.85,1500.85
1976-01-20,1485.55,1485.55,1451.44,1459.68
1976-01-21,1480.85,1480.85,1451.44,1454.97
1976-01-22,1491.44,1491.44,1462.03,1476.14
1976-01-23,1524.37,1524.37,1500.85,1504.37
1976-01-26,1487.91,1487.91,1467.91,1476.14
1976-01-27,1485.55,1485.55,1477.32,1480.85
1976-01-28,1507.9,1507.9,1494.96,1507.9
1976-01-29,1523.19,1523.19,1503.2,1506.73
1976-01-30,1506.73,1506.73,1499.72,1506.73
1976-02-02,1534.76,1534.76,1524.25,1533.59
1976-02-03,1553.45,1553.45,1525.41,1531.25
1976-02-04,1523.08,1523.08,1506.73,1509.06
1976-02-05,1512.57,1512.57,1500.89,1509.06
1976-02-06,1537.09,1537.09,1524.25,1532.42
1976-02-09,1530.09,1530.09,1513.73,1520.74
1976-02-10,1532.42,1532.42,1502.05,1525.41
1976-02-11,1533.59,1533.59,1517.24,1519.57
1976-02-12,1539.43,1539.43,1523.08,1524.25
1976-02-13,1541.77,1541.77,1521.91,1530.09
1976-02-17,1519.57,1519.57,1507.89,1518.41
1976-02-18,1532.42,1532.42,1520.74,1521.91
1976-02-19,1530.09,1530.09,1520.74,1524.25
1976-02-20,1539.43,1539.43,1528.92,1537.09
1976-02-23,1537.09,1537.09,1531.25,1535.93
1976-02-24,1567.46,1567.46,1545.27,1567.46
1976-02-25,1573.3,1573.3,1559.29,1560.45
1976-02-26,1549.94,1549.94,1542.93,1546.44
1976-02-27,1555.78,1555.78,1544.1,1548.77
1976-03-01,1547.61,1547.61,1540.6,1545.27
1976-03-02,1541.77,1541.77,1534.76,1539.43
1976-03-03,1553.45,1553.45,1542.93,1544.1
1976-03-04,1558.12,1558.12,1547.61,1555.78
1976-03-05,1576.81,1576.81,1565.13,1570.97
1976-03-08,1561.62,1561.62,1554.61,1559.29
1976-03-09,1566.29,1566.29,1558.12,1561.62
1976-03-10,1573.3,1573.3,1567.46,1567.46
1976-03-11,1568.63,1568.63,1560.45,1562.79
1976-03-12,1563.96,1563.96,1559.29,1559.29
1976-03-15,1572.13,1572.13,1558.12,1559.29
1976-03-16,1560.45,1560.45,1551.11,1556.95
1976-03-17,1570.97,1570.97,1556.95,1569.8
1976-03-18,1580.31,1580.31,1566.29,1568.63
1976-03-19,1576.81,1576.81,1568.63,1574.47
1976-03-22,1569.8,1569.8,1565.13,1567.46
1976-03-23,1563.96,1563.96,1556.95,1563.96
1976-03-24,1569.8,1569.8,1558.12,1558.12
1976-03-25,1559.29,1559.29,1549.94,1554.61
1976-03-26,1547.61,1547.61,1509.06,1509.06
1976-03-29,1516.07,1516.07,1489.21,1496.21
1976-03-30,1514.9,1514.9,1486.87,1512.57
1976-03-31,1514.89,1514.89,1502.1,1507.92
1976-04-01,1509.08,1509.08,1495.13,1507.92
1976-04-02,1507.92,1507.92,1500.94,1506.75
1976-04-05,1491.64,1491.64,1480.01,1489.31
1976-04-06,1499.78,1499.78,1490.48,1493.96
1976-04-07,1497.45,1497.45,1485.83,1488.15
1976-04-08,1509.08,1509.08,1497.45,1504.43
1976-04-09,1492.8,1492.8,1477.69,1482.34
1976-04-12,1495.13,1495.13,1477.69,1493.96
1976-04-13,1504.43,1504.43,1492.8,1493.96
1976-04-14,1497.45,1497.45,1488.15,1489.31
1976-04-15,1497.45,1497.45,1475.36,1489.31
1976-04-19,1498.61,1498.61,1485.83,1497.45
1976-04-20,1504.43,1504.43,1491.64,1498.61
1976-04-21,1492.8,1492.8,1483.5,1485.83
1976-04-22,1491.64,1491.64,1484.66,1486.99
1976-04-23,1490.48,1490.48,1484.66,1486.99
1976-04-26,1497.45,1497.45,1490.48,1495.13
1976-04-27,1512.57,1512.57,1499.78,1502.1
1976-04-28,1498.61,1498.61,1492.8,1493.96
1976-04-29,1499.78,1499.78,1491.64,1493.96
1976-04-30,1500.94,1500.94,1497.45,1498.61
1976-05-03,1499.78,1499.78,1493.96,1498.61
1976-05-04,1495.13,1495.13,1488.15,1490.48
1976-05-05,1495.13,1495.13,1482.34,1490.48
1976-05-06,1509.08,1509.08,1473.04,1504.43
1976-05-07,1499.78,1499.78,1493.96,1499.78
1976-05-10,1505.59,1505.59,1495.13,1496.29
1976-05-11,1495.13,1495.13,1490.48,1495.13
1976-05-12,1497.45,1497.45,1492.8,1493.96
1976-05-13,1492.8,1492.8,1489.31,1490.48
1976-05-14,1491.64,1491.64,1488.15,1490.48
1976-05-17,1491.64,1491.64,1489.31,1489.31
1976-05-18,1488.15,1488.15,1485.83,1485.83
1976-05-19,1482.34,1482.34,1464.9,1464.9
1976-05-20,1470.71,1470.71,1461.41,1466.06
1976-05-21,1470.71,1470.71,1467.22,1467.22
1976-05-24,1464.9,1464.9,1450.95,1459.09
1976-05-25,1454.44,1454.44,1442.81,1452.11
1976-05-26,1478.85,1478.85,1454.44,1475.36
1976-05-27,1477.69,1477.69,1469.55,1474.2
1976-05-28,1470.75,1470.75,1462.69,1464.99
1976-06-01,1497.22,1497.22,1469.6,1489.16
1976-06-02,1524.84,1524.84,1478.8,1509.88
1976-06-03,1491.46,1491.46,1482.26,1488.01
1976-06-04,1479.95,1479.95,1471.9,1473.05
1976-06-07,1490.31,1490.31,1473.05,1482.26
1976-06-08,1488.01,1488.01,1488.01,1479.95
1976-06-09,1479.95,1479.95,1469.6,1474.2
1976-06-10,1479.95,1479.95,1470.75,1470.75
1976-06-11,1467.29,1467.29,1455.79,1460.39
1976-06-14,1464.99,1464.99,1456.94,1463.84
1976-06-15,1463.84,1463.84,1460.39,1462.69
1976-06-16,1456.94,1456.94,1452.33,1455.79
1976-06-17,1467.29,1467.29,1460.39,1462.69
1976-06-18,1467.29,1467.29,1462.69,1463.84
1976-06-21,1464.99,1464.99,1459.24,1463.84
1976-06-22,1461.54,1461.54,1450.03,1450.03
1976-06-23,1446.58,1446.58,1440.83,1445.43
1976-06-24,1447.73,1447.73,1438.52,1446.58
1976-06-25,1451.18,1451.18,1443.13,1444.28
1976-06-28,1439.68,1439.68,1423.56,1427.02
1976-06-29,1431.62,1431.62,1427.02,1429.32
1976-06-30,1436.22,1436.22,1421.26,1425.87
1976-07-01,1422.41,1422.41,1416.66,1422.41
1976-07-02,1432.77,1432.77,1422.41,1428.17
1976-07-06,1432.77,1432.77,1423.56,1429.32
1976-07-07,1428.17,1428.17,1424.71,1425.87
1976-07-08,1428.17,1428.17,1422.41,1423.56
1976-07-09,1417.81,1417.81,1413.21,1413.21
1976-07-12,1408.6,1408.6,1402.85,1406.3
1976-07-13,1416.66,1416.66,1407.45,1415.51
1976-07-14,1417.81,1417.81,1413.21,1416.66
1976-07-15,1406.3,1406.3,1380.98,1352.21
1976-07-16,1368.32,1368.32,1339.55,1356.82
1976-07-19,1315.39,1315.39,1288.92,1295.82
1976-07-20,1252.09,1252.09,1208.36,1253.24
1976-07-21,1302.73,1302.73,1288.92,1298.12
1976-07-22,1284.31,1284.31,1275.11,1277.41
1976-07-23,1277.41,1277.41,1269.35,1279.71
1976-07-26,1295.82,1295.82,1284.31,1290.07
1976-07-27,1322.29,1322.29,1302.73,1301.58
1976-07-28,1317.69,1317.69,1283.16,1299.28
1976-07-29,1284.31,1284.31,1277.41,1282.01
1976-07-30,1294.54,1294.54,1286.57,1287.71
1976-08-02,1278.6,1278.6,1274.04,1287.71
1976-08-03,1278.6,1278.6,1269.49,1278.6
1976-08-04,1300.23,1300.23,1292.26,1285.43
1976-08-05,1285.43,1285.43,1283.15,1289.98
1976-08-06,1286.57,1286.57,1282.01,1286.57
1976-08-09,1287.71,1287.71,1280.87,1283.15
1976-08-10,1301.37,1301.37,1294.54,1297.95
1976-08-11,1302.51,1302.51,1293.4,1295.68
1976-08-12,1292.26,1292.26,1287.71,1289.98
1976-08-13,,,,1296.81
1976-08-16,1296.81,1296.81,1294.54,1292.26
1976-08-17,1286.57,1286.57,1271.77,1272.9
1976-08-18,1237.61,1237.61,1212.56,1233.06
1976-08-19,1245.58,1245.58,1238.75,1234.19
1976-08-20,1237.61,1237.61,1229.64,1231.92
1976-08-23,1206.87,1206.87,1184.1,1186.37
1976-08-24,1195.48,1195.48,1173.85,1173.85
1976-08-25,1195.48,1195.48,1135.14,1203.45
1976-08-26,1196.62,1196.62,1186.37,1189.79
1976-08-27,1185.24,1185.24,1167.02,1169.3
1976-08-30,1165.88,1165.88,1155.63,1165.88
1976-08-31,1169.3,1169.3,1161.33,1170.43
1976-09-01,1200.04,1200.04,1185.24,1195.48
1976-09-02,1197.76,1197.76,1197.76,1195.48
1976-09-03,1226.22,1226.22,1206.87,1225.09
1976-09-07,1286.57,1286.57,1253.55,1267.21
1976-09-08,1275.18,1275.18,1263.8,1275.18
1976-09-09,1296.81,1296.81,1275.18,1275.18
1976-09-10,1340.08,1340.08,1315.03,1343.49
1976-09-13,1309.34,1309.34,1297.95,1301.37
1976-09-14,1276.32,1276.32,1271.77,1260.38
1976-09-15,1289.98,1289.98,1260.38,1277.46
1976-09-16,1309.34,1309.34,1294.54,1296.81
1976-09-17,1359.43,1359.43,1334.39,1335.52
1976-09-20,1310.48,1310.48,1304.78,1307.06
1976-09-21,1369.68,1369.68,1344.63,1354.88
1976-09-22,1357.16,1357.16,1332.11,1349.19
1976-09-23,1341.22,1341.22,1336.66,1341.22
1976-09-24,1358.3,1358.3,1345.77,1349.19
1976-09-27,1349.19,1349.19,1340.08,1337.8
1976-09-28,1323.0,1323.0,1311.62,1318.45
1976-09-29,1315.03,1315.03,1310.48,1317.31
1976-09-30,1318.44,1318.44,1304.83,1317.31
1976-10-01,1318.44,1318.44,1312.77,1317.31
1976-10-04,1302.56,1302.56,1281.0,1295.75
1976-10-05,1304.83,1304.83,1292.35,1299.15
1976-10-06,1325.25,1325.25,1301.42,1322.98
1976-10-07,1317.31,1317.31,1310.5,1310.5
1976-10-08,1299.15,1299.15,1287.81,1293.48
1976-10-11,1303.69,1303.69,1286.67,1300.29
1976-10-12,1307.1,1307.1,1299.15,1301.42
1976-10-13,1308.23,1308.23,1299.15,1304.83
1976-10-14,1307.1,1307.1,1300.29,1303.69
1976-10-15,1329.79,1329.79,1304.83,1327.52
1976-10-18,1330.92,1330.92,1321.85,1326.39
1976-10-19,1315.04,1315.04,1308.23,1308.23
1976-10-20,1308.23,1308.23,1303.69,1303.69
1976-10-21,1322.98,1322.98,1318.44,1319.58
1976-10-22,1316.17,1316.17,1312.77,1313.9
1976-10-25,1327.52,1327.52,1313.9,1326.39
1976-10-26,1345.67,1345.67,1333.19,1343.4
1976-10-27,1367.23,1367.23,1335.46,1361.56
1976-10-28,1429.64,1429.64,1396.73,1427.37
1976-10-29,1419.43,1419.43,1397.87,1404.67
1976-11-01,1405.81,1405.81,1393.33,1403.54
1976-11-03,1442.12,1442.12,1419.43,1420.56
1976-11-04,1435.31,1435.31,1410.35,1429.64
1976-11-05,1454.6,1454.6,1439.85,1452.33
1976-11-08,1510.2,1510.2,1494.31,1509.06
1976-11-09,1523.81,1523.81,1481.83,1511.33
1976-11-10,1562.39,1562.39,1544.23,1555.58
1976-11-11,1553.31,1553.31,1518.14,1540.83
1976-11-12,1556.72,1556.72,1543.1,1553.31
1976-11-15,1599.83,1599.83,1537.43,1541.97
1976-11-16,1535.16,1535.16,1509.06,1512.46
1976-11-17,1522.68,1522.68,1492.04,1495.45
1976-11-18,1477.29,1477.29,1452.33,1459.14
1976-11-19,1495.45,1495.45,1477.29,1484.1
1976-11-22,1534.02,1534.02,1515.87,1532.89
1976-11-23,1524.95,1524.95,1498.85,1502.25
1976-11-24,1505.66,1505.66,1470.48,1503.39
1976-11-26,1489.77,1489.77,1463.68,1471.62
1976-11-29,1479.56,1479.56,1455.73,1477.29
1976-11-30,1495.31,1495.31,1479.54,1493.06
1976-12-01,1491.93,1491.93,1478.42,1488.55
1976-12-02,1497.56,1497.56,1480.67,1487.43
1976-12-03,1507.69,1507.69,1480.67,1500.94
1976-12-06,1538.09,1538.09,1521.2,1531.34
1976-12-07,1544.85,1544.85,1511.07,1517.83
1976-12-08,1558.36,1558.36,1538.09,1554.98
1976-12-09,1566.24,1566.24,1541.47,1560.61
1976-12-10,1573.0,1573.0,1554.98,1565.12
1976-12-13,1549.35,1549.35,1522.33,1535.84
1976-12-14,1542.6,1542.6,1521.2,1542.6
1976-12-15,1538.09,1538.09,1499.81,1503.19
1976-12-16,1525.71,1525.71,1512.2,1518.95
1976-12-17,1507.69,1507.69,1480.67,1486.3
1976-12-20,1497.56,1497.56,1489.68,1490.8
1976-12-21,1524.58,1524.58,1506.57,1522.33
1976-12-22,1525.71,1525.71,1508.82,1513.32
1976-12-23,1509.94,1509.94,1497.56,1507.69
1976-12-27,1515.57,1515.57,1506.57,1511.07
1976-12-28,1524.58,1524.58,1511.07,1514.45
1976-12-29,1529.09,1529.09,1518.95,1521.2
1976-12-30,1534.72,1534.72,1524.58,1527.96
1977-01-03,1535.84,1535.84,1523.46,1531.34
1977-01-04,1550.48,1550.48,1534.72,1535.84
1977-01-05,1521.2,1521.2,1495.31,1499.81
1977-01-06,1505.44,1505.44,1495.31,1504.31
1977-01-07,1509.94,1509.94,1497.56,1498.68
1977-01-10,1484.05,1484.05,1435.63,1436.76
1977-01-11,1476.17,1476.17,1448.02,1471.66
1977-01-12,1482.92,1482.92,1461.53,1482.92
1977-01-13,1497.56,1497.56,1482.92,1489.68
1977-01-14,1486.3,1486.3,1477.29,1481.8
1977-01-17,1500.94,1500.94,1481.8,1495.31
1977-01-18,1505.44,1505.44,1489.68,1491.93
1977-01-19,1502.06,1502.06,1493.06,1498.68
1977-01-20,1507.69,1507.69,1495.31,1498.68
1977-01-21,1499.81,1499.81,1473.91,1493.06
1977-01-24,1498.68,1498.68,1488.55,1495.31
1977-01-25,1515.57,1515.57,1504.31,1514.45
1977-01-26,1497.56,1497.56,1480.67,1482.92
1977-01-27,1494.18,1494.18,1475.04,1477.29
1977-01-28,1486.3,1486.3,1476.17,1485.17
1977-01-31,1485.17,1485.17,1475.2,1485.17
1977-02-01,1486.28,1486.28,1479.63,1479.63
1977-02-02,1485.17,1485.17,1471.87,1484.06
1977-02-03,1490.71,1490.71,1480.74,1480.74
